#
#    UT days (days)  Wind Speed (m/s) rms Wind Speed (m/s)  dV/dt (m/s /days)
       0.0000000      -999.00000      -999.00000      -999.00000
     0.010416667       5.6743848       2.7261651       31.187313
     0.020833333       5.3807407       2.7127976      -87.566980
     0.031250000       3.8500727       2.6273645      -59.979802
     0.041666667       4.1311615       2.7581374      -69.431979
     0.052083333       2.4035732       3.2273968      -156.67592
     0.062500000      0.86707974       2.9051836      -101.01542
     0.072916667      0.29908516      0.91511771     -0.39722991
     0.083333333      0.85880412       1.7703669       6.7604948
     0.093750000      0.43992880       1.6567790      -28.776718
      0.10416667      0.25928915       1.7164457       9.7169649
      0.11458333      0.64236557      0.73645381       20.703563
      0.12500000      0.69061338       1.1296990       33.649569
      0.13541667       1.3433982       1.4060258      -23.740136
      0.14583333      0.19602723       1.1587309      -55.624300
      0.15625000      0.18455866      0.94140892     -0.17305192
      0.16666667      0.19242198       1.6010242       18.222312
      0.17708333      0.56419016       1.7618760       3.6942144
      0.18750000      0.26938478       1.0835412      -18.408737
      0.19791667      0.18067482      0.57935178       45.381209
      0.20833333       1.2148266       1.6243098       61.039159
      0.21875000       1.4523240       1.6447748      -46.819171
      0.22916667      0.23942725      0.76116338       6.5878807
      0.23958333       1.5895715       2.0333078       10.741750
      0.25000000      0.46321370       1.3165697      -36.004070
      0.26041667      0.83948670       1.2811161      -4.6191986
      0.27083333      0.36698040       1.1758943       19.775510
      0.28125000       1.2514765       2.3595439      -6.5384996
      0.29166667      0.23076165      0.54111334      -29.449076
      0.30208333      0.63795408       1.1377354       25.757451
      0.31250000      0.76737521       1.8040421      -2.4582540
      0.32291667      0.58674046       1.2684005       36.440459
      0.33333333       1.5265514       1.5013800       40.213266
      0.34375000       1.4245168       1.2317410       15.327342
      0.35416667       1.8458711       2.0446469       37.072750
      0.36458333       2.1968658       1.5793020      -5.1707969
      0.37500000       1.7381461       2.7943891       7.9912013
      0.38541667       2.3633492       3.3774550      0.23633036
      0.39583333       1.7430697       3.4385868      -59.345651
      0.40625000       1.1269814       2.8053709       5.0012585
      0.41666667       1.8472626       3.2423986       9.3927039
      0.42708333       1.3226628       2.8701777      -7.0458438
      0.43750000       1.7004741       3.3259192       18.352769
      0.44791667       1.7050121       2.9267114       45.421822
      0.45833333       2.6467621       3.3189926       63.484404
      0.46875000       3.0276039       3.2314334       75.951289
      0.47916667       4.2290806       4.0171562       86.759316
      0.48958333       4.8350896       2.2471606       52.239186
      0.50000000       5.3173970       4.8443767      -10.909506
      0.51041667       4.6078083       5.4940305      -81.732457
      0.52083333       3.6146375       4.5145181      -180.16306
      0.53125000      0.85441113       6.5257041      -70.971768
      0.54166667       2.1360590       7.3636072       45.670971
      0.55208333       1.8058897       6.7821754      -27.273170
      0.56250000       1.5678679       2.5391466      -42.532595
      0.57291667      0.91979396       5.8179355       12.958628
      0.58333333       1.8378393       6.1107931       78.700428
      0.59375000       2.5593862       6.5196966      -40.273981
      0.60416667      0.99879807       6.1699836      -58.321169
      0.61458333       1.3443618       5.7688775       32.947042
      0.62500000       1.6851948       7.3977052       59.771673
      0.63541667       2.5896050       8.2865436       4.6555328
      0.64583333       1.7821850       7.4336373     -0.75829494
      0.65625000       2.5738072       7.9731459       69.079653
      0.66666667       3.2213445       7.2736993      -32.809213
      0.67708333       1.8902819       8.3908432       26.123179
      0.68750000       3.7655774       8.0170899       123.39445
      0.69791667       4.4609997       4.1855059       92.380563
      0.70833333       5.6901724       5.1485837       1.9470337
      0.71875000       4.5015629       3.7730500      -54.977133
      0.72916667       4.5448155       7.1400052       30.100839
      0.73958333       5.1286637       6.7054962      -120.82615
      0.75000000       2.0276042       5.8294378       5.2332214
      0.76041667       5.2376891       6.4441834       10.464895
      0.77083333       2.2456228       7.9079629      -107.11668
      0.78125000       3.0060916       6.9092930       16.423973
      0.79166667       2.5877889       8.2633725       230.30652
      0.80208333       7.8041440       7.3017673       242.09263
      0.81250000       7.6313853       4.6888665       106.13699
      0.82291667       10.015331       4.2952983       59.497568
      0.83333333       8.8709180       5.1577524     -0.57728391
      0.84375000       10.003305       4.0182822       56.077863
      0.85416667       10.039207       3.8826625       10.336668
      0.86458333       10.218652       4.0600541      -63.969855
      0.87500000       8.7065015       4.7762634      -39.649892
      0.88541667       9.3926125       4.7159930       14.022324
      0.89583333       8.9986332       4.8625973      -19.057774
      0.90625000       8.9955755       5.9759574      -37.072574
      0.91666667       8.2262879       5.9759590      -281.22324
      0.92708333       3.1367580       6.7425965       59.995927
      0.93750000       9.4762031       4.7544794       203.33908
      0.94791667       7.3729890       5.8400228       42.382305
      0.95833333       10.359168       4.1378950       49.711014
      0.96875000       8.4086351       5.8275154      -119.77174
      0.97916667       7.8639231       3.8037259      -42.126367
      0.98958333       7.5310024       2.6130346      -99.154798
       1.0000000       5.7981982       2.4232763      -169.00763
       1.0104167       4.0100101       2.9670661      -117.16090
       1.0208333       3.3573462       3.4339414      -41.521321
       1.0312500       3.1449826       3.7123274      -1.0000376
       1.0416667       3.3365121       4.7303029      -44.041951
       1.0520833       2.2274419       3.4822969      -39.113797
       1.0625000       2.5216413       1.7674872       102.27821
       1.0729167       4.3582380       7.7410474      -14.493302
       1.0833333       2.2196975       5.0081565       29.192916
       1.0937500       4.9664237       7.0055119      -31.774555
       1.1041667       1.5577277       4.9471451      -88.946365
       1.1145833       3.1133745       5.6548483      -33.526266
       1.1250000      0.85926377       3.5236885      -147.93965
       1.1354167     0.031298488     0.091941074      -29.494622
       1.1458333      0.24479249      0.59800309       2.0960683
       1.1562500     0.074966577      0.88845873       18.088872
       1.1666667      0.62164399       2.4159805       27.926137
       1.1770833      0.65676110       1.7880550       16.707824
       1.1875000      0.96972366       2.9646243      0.97253277
       1.1979167      0.67702220       2.5748278      -1.7185551
       1.2083333      0.93392043       1.9471969       22.753771
       1.2187500       1.1510591       2.1620098       35.939703
       1.2291667       1.6826642       2.3771827       2.8977256
       1.2395833       1.2114284       2.3996440      -2.7637114
       1.2500000       1.6250869       3.3079675      -22.570742
       1.2604167      0.74120459       3.0362376      -28.319800
       1.2708333       1.0350911       2.4466388       23.204086
       1.2812500       1.2246231       1.8863662      -5.5537568
       1.2916667      0.91938782       1.6633065       12.855094
       1.3020833       1.4924375       1.7110890       9.2831060
       1.3125000       1.1127859       1.9609844       11.342497
       1.3229167       1.7287395       2.4826693      -6.3175513
       1.3333333      0.98117021       2.0484112       14.630863
       1.3437500       2.0335492       3.6000698       21.838324
       1.3541667       1.4361353       3.4086737       64.514419
       1.3645833       3.3775996       4.2276680       39.507480
       1.3750000       2.2592078       3.6585510      -23.350724
       1.3854167       2.8911262       3.3978019      -15.649384
       1.3958333       1.9331790       2.6900166      -24.108269
       1.4062500       2.3888706       3.8663427       2.4909002
       1.4166667       1.9850727       3.6140254      -51.936670
       1.4270833       1.3068566       1.7325419      -24.739120
       1.4375000       1.4696744       1.7218367      -2.2684797
       1.4479167       1.2595966       2.2848098       47.333076
       1.4583333       2.4557801       3.2930733       44.428697
       1.4687500       2.1851944       4.0747288       43.475394
       1.4791667       3.3615175       3.5602402      -26.431203
       1.4895833       1.6345444       3.0611275       15.596212
       1.5000000       3.6864386       5.4243271       46.134265
       1.5104167       2.5956749       4.0250394       12.943718
       1.5208333       3.9560994       3.6923063      -59.594844
       1.5312500       1.3541156       2.8341026      -39.191910
       1.5416667       3.1396013       3.8493188       17.538954
       1.5520833       1.7195105       4.7108049      -141.41312
       1.5625000      0.19349459       5.3279465       9.4498464
       1.5729167       1.9163823       6.1707663       49.525789
       1.5833333       1.2252819       5.8838176      -38.550495
       1.5937500       1.1132470       4.2402835       7.8100911
       1.6041667       1.3879921       5.8583887       15.373600
       1.6145833       1.4335303       5.4614143       60.482459
       1.6250000       2.6480433       4.3008337       23.478292
       1.6354167       1.9226614       4.1003323       55.945464
       1.6458333       3.8135738       4.2150364      -8.6808695
       1.6562500       1.7418100       5.6340691       22.071091
       1.6666667       4.2733882       4.2934879       73.142277
       1.6770833       3.2656074       6.1298145       73.241747
       1.6875000       5.7992579       4.0136627       154.54979
       1.6979167       6.4853947       4.3132191       69.678058
       1.7083333       7.2508842       2.9846653       27.264807
       1.7187500       7.0534116       1.7328405       103.70521
       1.7291667       9.4114093       2.3631509       61.071691
       1.7395833       8.3257385       1.5054484      -83.015568
       1.7500000       7.6819183       2.7233543      -32.509929
