       0.0000000      -999.00000      -999.00000      -999.00000
     0.010416667       223.34966       22.007383      -69.132056
     0.020833333      -999.00000      -999.00000      -999.00000
     0.031250000       225.51628       21.209552       277.12766
     0.041666667      -999.00000      -999.00000      -999.00000
     0.052083333      -999.00000      -999.00000      -999.00000
     0.062500000       242.29198       45.789346       463.28042
     0.072916667      -999.00000      -999.00000      -999.00000
     0.083333333      -999.00000      -999.00000      -999.00000
     0.093750000      -999.00000      -999.00000      -999.00000
      0.10416667      -999.00000      -999.00000      -999.00000
      0.11458333      -999.00000      -999.00000      -999.00000
      0.12500000      -999.00000      -999.00000      -999.00000
      0.13541667       263.56049       14.524172      -400.85105
      0.14583333      -999.00000      -999.00000      -999.00000
      0.15625000       251.08720       14.631234      -452.36672
      0.16666667      -999.00000      -999.00000      -999.00000
      0.17708333       244.71188       37.436654      -1201.7905
      0.18750000      -999.00000      -999.00000      -999.00000
      0.19791667       201.01260       31.764564      -1026.5167
      0.20833333      -999.00000      -999.00000      -999.00000
      0.21875000       201.94035       25.134707      -206.51646
      0.22916667      -999.00000      -999.00000      -999.00000
      0.23958333      -999.00000      -999.00000      -999.00000
      0.25000000      -999.00000      -999.00000      -999.00000
      0.26041667      -999.00000      -999.00000      -999.00000
      0.27083333      -999.00000      -999.00000      -999.00000
      0.28125000      -999.00000      -999.00000      -999.00000
      0.29166667       122.81221       47.723935      -1411.2986
      0.30208333      -999.00000      -999.00000      -999.00000
      0.31250000       91.469007      0.68304073      -184.08029
      0.32291667      -999.00000      -999.00000      -999.00000
      0.33333333       115.14220       5.7700126       339.25767
      0.34375000      -999.00000      -999.00000      -999.00000
      0.35416667       105.60474       14.302326      -398.71455
      0.36458333      -999.00000      -999.00000      -999.00000
      0.37500000      -999.00000      -999.00000      -999.00000
      0.38541667      -999.00000      -999.00000      -999.00000
      0.39583333      -999.00000      -999.00000      -999.00000
      0.40625000      -999.00000      -999.00000      -999.00000
      0.41666667      -999.00000      -999.00000      -999.00000
      0.42708333       91.610321       7.8498494      -212.34778
      0.43750000      -999.00000      -999.00000      -999.00000
      0.44791667       87.064836       1.7590999      -61.688362
      0.45833333      -999.00000      -999.00000      -999.00000
      0.46875000       89.039972       4.9069207      -176.44252
      0.47916667      -999.00000      -999.00000      -999.00000
      0.48958333       79.713064       4.7439363       48.622630
      0.50000000      -999.00000      -999.00000      -999.00000
      0.51041667       91.065915       4.9923889       437.76177
      0.52083333      -999.00000      -999.00000      -999.00000
      0.53125000      -999.00000      -999.00000      -999.00000
      0.54166667      -999.00000      -999.00000      -999.00000
      0.55208333      -999.00000      -999.00000      -999.00000
      0.56250000      -999.00000      -999.00000      -999.00000
      0.57291667      -999.00000      -999.00000      -999.00000
      0.58333333       95.634065       19.094343      -1323.0622
      0.59375000      -999.00000      -999.00000      -999.00000
      0.60416667       59.821989       40.697958      -150.84295
      0.61458333      -999.00000      -999.00000      -999.00000
      0.62500000       89.348943       28.772639       546.54158
      0.63541667      -999.00000      -999.00000      -999.00000
      0.64583333       82.594555       48.929399       83.223627
      0.65625000      -999.00000      -999.00000      -999.00000
      0.66666667      -999.00000      -999.00000      -999.00000
      0.67708333      -999.00000      -999.00000      -999.00000
      0.68750000      -999.00000      -999.00000      -999.00000
      0.69791667      -999.00000      -999.00000      -999.00000
      0.70833333      -999.00000      -999.00000      -999.00000
      0.71875000       192.64356       9.3469388       1096.9847
      0.72916667      -999.00000      -999.00000      -999.00000
      0.73958333       213.04348       18.012815       1143.6052
      0.75000000      -999.00000      -999.00000      -999.00000
      0.76041667       240.29377       40.104471       641.99581
      0.77083333      -999.00000      -999.00000      -999.00000
      0.78125000       239.79331       17.871639       26.469701
      0.79166667      -999.00000      -999.00000      -999.00000
      0.80208333       241.39668       7.3456149       25.653885
      0.81250000       241.39668       7.3456149       0.0000000
      0.82291667       241.39668       7.3456149       0.0000000
      0.83333333       241.39668       7.3456149       0.0000000
      0.84375000       241.39668       7.3456149      -138.56312
      0.85416667       238.50994       5.7728952      -154.39587
      0.86458333      -999.00000      -999.00000      -999.00000
      0.87500000       240.40713       11.984596       115.20644
      0.88541667      -999.00000      -999.00000      -999.00000
      0.89583333       243.31021       10.446739      -58.742778
      0.90625000      -999.00000      -999.00000      -999.00000
      0.91666667       237.95951       28.216690       323.75725
      0.92708333      -999.00000      -999.00000      -999.00000
      0.93750000       256.80010       3.7257247       750.09664
      0.94791667      -999.00000      -999.00000      -999.00000
      0.95833333      -999.00000      -999.00000      -999.00000
      0.96875000      -999.00000      -999.00000      -999.00000
      0.97916667      -999.00000      -999.00000      -999.00000
      0.98958333      -999.00000      -999.00000      -999.00000
       1.0000000      -999.00000      -999.00000      -999.00000
       1.0104167      -999.00000      -999.00000      -999.00000
       1.0208333       267.89100       3.1172230      -1721.3056
       1.0312500      -999.00000      -999.00000      -999.00000
       1.0416667       222.37216       22.725652       219.74474
       1.0520833      -999.00000      -999.00000      -999.00000
       1.0625000       277.04703       16.451184      -3908.1601
       1.0729167      -999.00000      -999.00000      -999.00000
       1.0833333       59.532153       31.470642      -8096.0236
       1.0937500      -999.00000      -999.00000      -999.00000
       1.1041667      -999.00000      -999.00000      -999.00000
       1.1145833      -999.00000      -999.00000      -999.00000
       1.1250000      -999.00000      -999.00000      -999.00000
       1.1354167      -999.00000      -999.00000      -999.00000
       1.1458333      -999.00000      -999.00000      -999.00000
       1.1562500       67.581721       27.107294       950.73593
       1.1666667      -999.00000      -999.00000      -999.00000
       1.1770833       92.390755       10.885945       687.12980
       1.1875000      -999.00000      -999.00000      -999.00000
       1.1979167       96.212130       3.4502293       93.316188
       1.2083333      -999.00000      -999.00000      -999.00000
       1.2187500       96.278929       8.0284238      -1840.6922
       1.2291667      -999.00000      -999.00000      -999.00000
       1.2395833       19.516621       22.076257      -1882.1308
       1.2500000      -999.00000      -999.00000      -999.00000
       1.2604167      -999.00000      -999.00000      -999.00000
       1.2708333      -999.00000      -999.00000      -999.00000
       1.2812500      -999.00000      -999.00000      -999.00000
       1.2916667      -999.00000      -999.00000      -999.00000
       1.3020833      -999.00000      -999.00000      -999.00000
       1.3125000       342.28071       26.382975       456.53390
       1.3229167      -999.00000      -999.00000      -999.00000
       1.3333333       328.16121       17.638695      -1483.4449
       1.3437500      -999.00000      -999.00000      -999.00000
       1.3541667       280.47051       81.185072      -2248.5888
       1.3645833      -999.00000      -999.00000      -999.00000
       1.3750000       234.47001       0.0000000      -2134.8789
       1.3854167      -999.00000      -999.00000      -999.00000
       1.3958333      -999.00000      -999.00000      -999.00000
       1.4062500      -999.00000      -999.00000      -999.00000
       1.4166667      -999.00000      -999.00000      -999.00000
       1.4270833      -999.00000      -999.00000      -999.00000
       1.4375000      -999.00000      -999.00000      -999.00000
       1.4479167       97.469007       5.3532906      -743.86723
       1.4583333      -999.00000      -999.00000      -999.00000
       1.4687500       88.727747       1.7747721      -252.00024
       1.4791667      -999.00000      -999.00000      -999.00000
       1.4895833       86.968997       0.0000000       211.45385
       1.5000000      -999.00000      -999.00000      -999.00000
       1.5104167       97.538324       11.991802       874.56046
       1.5208333      -999.00000      -999.00000      -999.00000
       1.5312500       123.40902       21.535723       1224.2213
       1.5416667      -999.00000      -999.00000      -999.00000
       1.5520833      -999.00000      -999.00000      -999.00000
       1.5625000      -999.00000      -999.00000      -999.00000
       1.5729167      -999.00000      -999.00000      -999.00000
       1.5833333      -999.00000      -999.00000      -999.00000
       1.5937500      -999.00000      -999.00000      -999.00000
       1.6041667       208.19066       3.8830478       2005.9331
       1.6145833      -999.00000      -999.00000      -999.00000
       1.6250000       255.00006       3.7934882       735.45684
       1.6354167      -999.00000      -999.00000      -999.00000
       1.6458333       238.83470       3.0626530       34.627261
       1.6562500      -999.00000      -999.00000      -999.00000
       1.6666667       256.44287       13.071708       732.04083
       1.6770833      -999.00000      -999.00000      -999.00000
       1.6875000      -999.00000      -999.00000      -999.00000
       1.6979167      -999.00000      -999.00000      -999.00000
       1.7083333      -999.00000      -999.00000      -999.00000
       1.7187500      -999.00000      -999.00000      -999.00000
       1.7291667      -999.00000      -999.00000      -999.00000
       1.7395833       280.94372       9.0885283      -642.04296
       1.7500000      -999.00000      -999.00000      -999.00000
       1.7604167       261.74607       1.4165697       97.359279
