#      
#    UT day (days)    tau225         rms tau225       d tau225/dt (1/day)
       104.80208      -999.00000      -999.00000      -999.00000
       104.81250     0.052200000     0.020294827     -0.62506667
       104.82292     0.038100000   0.00056568542     -0.39168000
       104.83333     0.044040000    0.0045473069      0.65760000
       104.84375     0.051800000     0.013763357     -0.10872000
       104.85417     0.041775000    0.0019906029      0.26080000
       104.86458     0.057233333     0.023222044    -0.062400000
       104.87500     0.040475000    0.0012093387     -0.41280000
       104.88542     0.048633333     0.010299676      0.15240000
       104.89583     0.043650000   0.00063639610      0.35360000
       104.90625     0.056000000    0.0089095454      0.35520000
       104.91667     0.051050000    0.0016263456    -0.016000000
       104.92708     0.055666667     0.017085764      0.20880000
       104.93750      -999.00000      -999.00000      -999.00000
       104.94792     0.050250000    0.0033234019     -0.91226667
       104.95833     0.037350000     0.014778532    -0.039200000
       104.96875     0.049433333    0.0019218047       1.4232000
       104.97917     0.067000000     0.028123478     0.099200000
       104.98958     0.051500000    0.0012110601     -0.81720000
       105.00000     0.049975000    0.0023200216     -0.16800000
       105.01042     0.048000000    0.0048383882     0.083760000
       105.02083     0.051720000     0.017521901     -0.41040000
       105.03125     0.039450000    0.0077074639     -0.60576000
       105.04167     0.039100000    0.0041327957     -0.18640000
       105.05208      -999.00000      -999.00000      -999.00000
       105.06250     0.028850000    0.0017677670     -0.15056000
       105.07292      -999.00000      -999.00000      -999.00000
       105.08333      -999.00000      -999.00000      -999.00000
       105.09375     0.040150000   0.00063639610     -0.23000000
       105.10417     0.035700000    0.0083438600     -0.28080000
       105.11458     0.034300000    0.0069330128     -0.10560000
       105.12500     0.033500000    0.0082024387    -0.024000000
       105.13542     0.033800000    0.0054180255    -0.040800000
       105.14583     0.032650000    0.0068589358    -0.055200000
       105.15625     0.032650000    0.0058529195     0.036000000
       105.16667     0.033400000    0.0083438600   9.8143715e-14
       105.17708     0.032650000    0.0062431296     -0.14320000
       105.18750      -999.00000      -999.00000      -999.00000
       105.19792     0.026700000   0.00028284271     -0.16680000
       105.20833      -999.00000      -999.00000      -999.00000
       105.21875     0.025700000    0.0022627417      0.66880000
       105.22917     0.036400000   0.00042426407      0.43920000
       105.23958     0.034850000   0.00035355339     -0.27840000
       105.25000     0.030600000    0.0048083261    -0.096800000
       105.26042     0.032833333    0.0054884728    0.0048000000
       105.27083     0.030700000    0.0063639610    -0.077200000
       105.28125     0.031225000    0.0050175525   -0.0024000000
       105.29167     0.030650000    0.0045961941     -0.11160000
       105.30208     0.028900000    0.0052376840     0.031200000
       105.31250     0.031300000    0.0069296465     0.081600000
       105.32292     0.030600000    0.0042673177    -0.092000000
       105.33333      -999.00000      -999.00000      -999.00000
       105.34375     0.027650000   0.00021213203    -0.020000000
       105.35417      -999.00000      -999.00000      -999.00000
       105.36458     0.029766667    0.0049359227      0.21360000
       105.37500      -999.00000      -999.00000      -999.00000
       105.38542     0.036550000    0.0016263456     0.068000000
       105.39583      -999.00000      -999.00000      -999.00000
       105.40625     0.032600000    0.0072856022     -0.21040000
       105.41667     0.030300000    0.0052848841     0.041600000
       105.42708     0.033466667    0.0063893140    -0.022400000
       105.43750     0.029833333    0.0063846169     -0.18680000
       105.44792     0.029575000    0.0070334321    -0.043200000
       105.45833     0.028933333    0.0067352308     0.019200000
       105.46875     0.029975000    0.0068504866     -0.22960000
       105.47917     0.024150000   0.00021213203     -0.34920000
       105.48958     0.022700000    0.0014142136     0.014400000
       105.50000     0.024450000   0.00049497475      0.21520000
       105.51042      -999.00000      -999.00000      -999.00000
       105.52083     0.030900000    0.0078822586      0.13880000
       105.53125      -999.00000      -999.00000      -999.00000
       105.54167     0.030233333    0.0058054572     -0.11840000
       105.55208     0.028550000    0.0051618795    -0.077200000
       105.56250     0.028625000    0.0044267181     0.093600000
       105.57292     0.030500000    0.0057982756     0.010320000
       105.58333     0.028840000    0.0059399495    -0.036000000
       105.59375     0.029750000    0.0060104076      0.18720000
       105.60417     0.032740000    0.0044184839      0.18160000
       105.61458     0.033533333    0.0040377386     -0.20352000
       105.62500     0.028500000    0.0012727922    -0.032800000
       105.63542     0.032850000    0.0061518290     -0.10800000
       105.64583     0.026250000    0.0013435029     0.024800000
       105.65625     0.033366667    0.0065041013      0.50293333
       105.66667      -999.00000      -999.00000      -999.00000
       105.67708     0.036333333    0.0038695392    -0.065200000
       105.68750      -999.00000      -999.00000      -999.00000
       105.69792     0.030650000     0.010885617    -0.010933333
       105.70833     0.031900000    0.0042426407      0.39240000
       105.71875     0.038825000     0.016823867     -0.11760000
       105.72917     0.029450000    0.0062932504    -0.081600000
       105.73958     0.037125000     0.016063909      0.72880000
       105.75000     0.044633333     0.021439761     -0.43640000
       105.76042     0.028033333    0.0033291641    -0.078400000
       105.77083     0.043000000     0.016970563     0.096800000
       105.78125     0.030050000    0.0013435029     -0.80720000
       105.79167      -999.00000      -999.00000      -999.00000
       105.80208     0.031400000    0.0050911688       1.1960000
       105.81250     0.049750000     0.028213561       3.5122667
       105.82292      -999.00000      -999.00000      -999.00000
       105.83333      0.19586667      0.24555931     -0.40760000
       105.84375      -999.00000      -999.00000      -999.00000
       105.85417     0.032766667   0.00075055535      -2.4154667
       105.86458     0.035800000    0.0038974351      0.53800000
       105.87500     0.043975000     0.017568414      0.77040000
       105.88542     0.051850000     0.023688323     -0.41800000
       105.89583     0.035266667    0.0046188022      0.18240000
       105.90625     0.055650000     0.030389746       1.3373333
       105.91667      -999.00000      -999.00000      -999.00000
       105.92708     0.057700000     0.022663407     -0.11340000
       105.93750      -999.00000      -999.00000      -999.00000
       105.94792     0.050925000     0.016807216     -0.54800000
       105.95833      -999.00000      -999.00000      -999.00000
       105.96875     0.034866667     0.011350037    -0.078200000
       105.97917      -999.00000      -999.00000      -999.00000
       105.98958     0.047666667     0.010697819       1.3098667
       106.00000     0.064933333     0.036878765     -0.43280000
       106.01042     0.038650000    0.0095459415     -0.40192000
       106.02083     0.056560000     0.033685056     0.038400000
       106.03125     0.039450000    0.0019091883       59.106240
       106.04167       1.2879400       2.7969083     -0.18480000
       106.05208     0.035600000    0.0052325902      -60.272320
       106.06250     0.032266667    0.0011676187     -0.19146667
       106.07292      -999.00000      -999.00000      -999.00000
       106.08333     0.033633333     0.011779785     -0.30666667
       106.09375     0.028500000    0.0050911688     -0.29333333
       106.10417      -999.00000      -999.00000      -999.00000
       106.11458     0.030700000   0.00070710678     0.099200000
       106.12500     0.031700000    0.0024041631     -0.10080000
       106.13542     0.028600000    0.0029816103    -0.051200000
       106.14583     0.030633333    0.0054519110    -0.026880000
       106.15625     0.028040000    0.0031469032    -0.056800000
       106.16667     0.029450000    0.0033234019     0.023040000
       106.17708     0.028520000    0.0021452273    -0.019200000
       106.18750     0.029050000    0.0036062446      0.25464000
       106.19792     0.033825000     0.012035884      0.20066667
       106.20833      -999.00000      -999.00000      -999.00000
       106.21875     0.027266667   0.00070945989    -0.090000000
       106.22917      -999.00000      -999.00000      -999.00000
       106.23958     0.030075000    0.0019102792      0.10640000
       106.25000      -999.00000      -999.00000      -999.00000
       106.26042     0.031700000   0.00028284271     -0.12973333
       106.27083     0.029266667    0.0032807519     -0.19904000
       106.28125      -999.00000      -999.00000      -999.00000
       106.29167     0.026560000    0.0040691522    -0.056746667
       106.30208     0.026350000    0.0051618795    -0.037680000
       106.31250     0.025775000    0.0044259651    0.0048000000
       106.32292     0.026450000    0.0057275649     0.084000000
       106.33333     0.027525000    0.0048300276     0.072000000
       106.34375     0.027950000    0.0071417785     -0.26040000
       106.35417     0.022100000   0.00042426407     -0.37120000
       106.36458      -999.00000      -999.00000      -999.00000
       106.37500     0.022300000   0.00056568542      0.34880000
       106.38542     0.027700000    0.0076367532      0.41760000
       106.39583      -999.00000      -999.00000      -999.00000
       106.40625     0.032200000   0.00098994949     0.036000000
       106.41667      -999.00000      -999.00000      -999.00000
       106.42708     0.029200000    0.0046679760     -0.18880000
       106.43750     0.027000000    0.0069296465    -0.078000000
       106.44792     0.027575000    0.0056322731     0.031200000
       106.45833     0.027650000    0.0081317280    -0.013200000
       106.46875     0.027300000    0.0058040216   -0.0072000000
       106.47917     0.027500000    0.0073539105     -0.10080000
       106.48958     0.025200000    0.0051097945     -0.20080000
       106.50000      -999.00000      -999.00000      -999.00000
       106.51042     0.021850000   0.00021213203    -0.015200000
       106.52083      -999.00000      -999.00000      -999.00000
       106.53125     0.024566667    0.0053575492      0.21240000
       106.54167      -999.00000      -999.00000      -999.00000
       106.55208     0.030700000   0.00028284271      0.13040000
       106.56250      -999.00000      -999.00000      -999.00000
       106.57292     0.030000000   0.00098994949     -0.29066667
       106.58333     0.025633333    0.0030022214    -0.067200000
       106.59375     0.028600000    0.0039153544    -0.019200000
       106.60417     0.025233333    0.0029687259   -0.0016000000
       106.61458     0.028566667    0.0036950417     0.081600000
       106.62500     0.026933333    0.0031817186     0.070400000
       106.63542     0.030033333    0.0035725808    -0.076000000
       106.64583     0.025350000    0.0010606602     -0.38320000
       106.65625     0.022050000   7.0710678e-05      0.20880000
       106.66667     0.029700000    0.0011313708      0.17280000
       106.67708     0.025650000    0.0013435029      0.11760000
       106.68750     0.032150000   0.00091923882      0.23760000
       106.69792     0.030600000    0.0038183766      0.22320000
       106.70833     0.036800000    0.0032526912    -0.035200000
       106.71875     0.029866667    0.0052012819     -0.33440000
       106.72917     0.029833333    0.0051423082     -0.11720000
       106.73958     0.027425000    0.0048637263      0.12160000
       106.75000     0.032366667    0.0017039171       68.096400
       106.76042       1.4461000       2.8256671     -0.18720000
       106.77083     0.028466667    0.0064143069      -67.594800
       106.78125     0.037875000     0.012620453      0.86800000
       106.79167     0.046550000     0.013222897     -0.32040000
       106.80208     0.031200000   0.00098994949       1.0272000
       106.81250     0.067950000     0.044618438      0.10720000
       106.82292     0.033433333    0.0020647841      -2.1552000
       106.83333      -999.00000      -999.00000      -999.00000
       106.84375     0.036800000    0.0015556349      0.33226667
       106.85417     0.041150000    0.0071417785     -0.24720000
       106.86458     0.031650000    0.0067175144      0.57840000
       106.87500     0.053200000     0.036662242      0.13360000
       106.88542     0.034433333   0.00066583281     -0.75840000
       106.89583     0.037400000    0.0018457158      0.17600000
       106.90625     0.038100000    0.0025238859     -0.14400000
       106.91667     0.034400000    0.0022869193      0.17160000
       106.92708     0.041675000     0.016529847      0.16560000
       106.93750     0.037850000   0.00091923882     -0.20640000
       106.94792      -999.00000      -999.00000      -999.00000
       106.95833     0.040250000    0.0024748737      0.94400000
       106.96875     0.054400000     0.017394827      0.33120000
       106.97917     0.047150000   0.00049497475     -0.82080000
       106.98958     0.037300000     0.015414928    -0.069600000
       107.00000     0.045700000       0.0000000      0.15360000
       107.01042     0.040500000     0.012157028     -0.11840000
       107.02083     0.043233333    0.0018556221     0.014400000
       107.03125     0.040800000    0.0026191602     -0.32160000
       107.04167     0.036533333    0.0034428670     -0.35200000
       107.05208     0.033466667    0.0055193599     -0.15680000
       107.06250     0.033266667    0.0062404594     -0.21120000
       107.07292     0.029066667    0.0080884692     0.035200000
       107.08333     0.034000000     0.014566400     -0.28880000
       107.09375     0.023050000   0.00063639610     -0.27360000
       107.10417     0.028300000    0.0076367532      0.21680000
       107.11458     0.027566667    0.0075692360      0.27840000
       107.12500     0.034100000    0.0032526912      0.36160000
       107.13542     0.035100000       0.0000000     -0.37680000
       107.14583     0.026250000     0.012515790      0.11040000
       107.15625     0.037400000   0.00098994949      0.26160000
       107.16667     0.031700000    0.0083294658     -0.20320000
       107.17708     0.033166667    0.0080556398     -0.11520000
       107.18750     0.029300000    0.0077077883     0.052000000
       107.19792     0.034250000    0.0098025507    -0.052800000
       107.20833     0.028200000    0.0066835619    -0.063600000
       107.21875     0.032925000    0.0055787543     -0.13440000
       107.22917     0.025400000   0.00028284271    -0.018000000
       107.23958     0.032550000    0.0095459415     0.067200000
       107.25000     0.026800000   0.00084852814     -0.21360000
       107.26042      -999.00000      -999.00000      -999.00000
       107.27083     0.036450000   0.00077781746     -0.26160000
       107.28125     0.029950000    0.0068589358    -0.086400000
       107.29167     0.034650000    0.0021920310    -0.042400000
       107.30208     0.029066667    0.0032516662     -0.28880000
       107.31250     0.028633333    0.0017785762    -0.086400000
       107.32292     0.027266667    0.0026388129    -0.059200000
       107.33333     0.027400000    0.0040718546     0.032000000
       107.34375     0.027933333    0.0036363902     0.078400000
       107.35417     0.029033333    0.0028919428    -0.030400000
       107.36458     0.027300000    0.0029461840     -0.11200000
       107.37500     0.026700000    0.0012727922     -0.13920000
       107.38542     0.024400000   0.00014142136     0.026400000
       107.39583     0.027250000    0.0043133514      0.10240000
       107.40625     0.026533333    0.0036170891    0.0072000000
       107.41667     0.027400000    0.0046669048      0.28880000
       107.42708     0.032550000   0.00077781746     0.048000000
       107.43750     0.028400000    0.0065053824     -0.14400000
       107.44792     0.029550000    0.0070003571    -0.076800000
       107.45833     0.026800000    0.0057480431    0.0024000000
       107.46875     0.029600000    0.0083078276     0.041600000
       107.47917     0.027666667    0.0068711959      0.14400000
       107.48958     0.032600000    0.0080802228     0.059200000
       107.50000     0.028900000    0.0090072193    -0.086400000
       107.51042     0.030800000    0.0083916625     -0.23040000
       107.52083     0.024100000   0.00084852814     -0.33840000
       107.53125     0.023750000    0.0017677670     0.014400000
       107.54167     0.024400000   0.00056568542    -0.079200000
       107.55208     0.022100000    0.0016970563      0.46560000
       107.56250     0.034100000    0.0019798990      0.38160000
       107.57292     0.030050000    0.0074246212    -0.086400000
       107.58333     0.032300000   0.00042426407    -0.095200000
       107.59375     0.028066667    0.0052348193    -0.066000000
       107.60417     0.030925000    0.0082289631     0.049600000
       107.61458     0.029100000    0.0068505474      0.15720000
       107.62500     0.034200000    0.0063639610     0.073600000
       107.63542     0.030633333    0.0073104947   -0.0016000000
       107.64583     0.034166667     0.010889138      0.11360000
       107.65625     0.033000000    0.0091000000     -0.24320000
       107.66667     0.029100000    0.0018384776     -0.20880000
       107.67708     0.028650000    0.0023334524      0.12480000
       107.68750     0.031700000    0.0036769553    -0.024000000
       107.69792     0.028150000    0.0014849242      0.51520000
       107.70833     0.042433333     0.017492093      0.98640000
       107.71875     0.048700000    0.0015556349      0.27866667
       107.72917      -999.00000      -999.00000      -999.00000
       107.73958     0.041050000     0.016859518      0.19440000
       107.75000     0.046000000     0.015273506     0.079200000
       107.76042     0.042700000     0.017899302      0.21120000
       107.77083     0.050400000     0.028142850     0.076800000
       107.78125     0.044300000     0.014791383     -0.10800000
       107.79167     0.048150000    0.0089802561      0.10720000
       107.80208     0.046533333     0.018088763     -0.27306667
       107.81250      -999.00000      -999.00000      -999.00000
       107.82292     0.035933333    0.0099379743     0.052000000
       107.83333      -999.00000      -999.00000      -999.00000
       107.84375     0.048700000     0.012421755      0.38986667
       107.85417     0.051600000     0.018020266     0.044000000
       107.86458      -999.00000      -999.00000      -999.00000
       107.87500     0.042750000     0.014637110      0.75440000
       107.88542     0.056750000    0.0044547727      0.26928000
       107.89583     0.048360000    0.0085675551     -0.30480000
       107.90625     0.050400000    0.0032526912    -0.011280000
       107.91667     0.048125000    0.0072394176     0.027200000
       107.92708     0.050966667    0.0031085902     0.083280000
       107.93750     0.049860000    0.0075354496    -0.020000000
       107.94792     0.050550000    0.0023334524     -0.27968000
       107.95833     0.044033333    0.0077216147     -0.36640000
       107.96875      -999.00000      -999.00000      -999.00000
       107.97917     0.047200000    0.0031192948      0.21706667
       107.98958     0.049800000    0.0029614186      0.14560000
       108.00000      -999.00000      -999.00000      -999.00000
       108.01042      -999.00000      -999.00000      -999.00000
       108.02083     0.044600000    0.0016970563     -0.14240000
       108.03125     0.043200000    0.0031112698     -0.46080000
       108.04167     0.035000000    0.0096166522      0.25680000
       108.05208     0.048550000    0.0068589358      0.49560000
       108.06250     0.045325000    0.0056375970     -0.47600000
       108.07292     0.038633333    0.0075593210     -0.16320000
       108.08333     0.041925000    0.0039296946     -0.19360000
       108.09375     0.034600000    0.0091307174     -0.14760000
       108.10417     0.038850000   7.0710678e-05      0.10320000
       108.11458     0.036750000    0.0028991378    -0.044000000
       108.12500     0.037933333    0.0012503333    0.0048000000
       108.13542     0.036850000    0.0036062446     -0.33760000
       108.14583     0.030900000    0.0062225397    -0.084000000
       108.15625     0.035100000    0.0012727922       11.517600
       108.16667      0.27085000      0.33806775      0.15200000
       108.17708     0.038266667    0.0011590226      -11.233200
       108.18750     0.036825000    0.0030302640    -0.052800000
       108.19792     0.037166667    0.0013316656     -0.15000000
       108.20833     0.033700000    0.0059323969    -0.016000000
       108.21875     0.036833333    0.0026857649     0.049200000
       108.22917     0.034725000    0.0088258616    -0.078400000
       108.23958     0.035200000   0.00014142136      0.28680000
       108.25000     0.040700000   0.00042426407     -0.14400000
       108.26042     0.032200000     0.011596551   -0.0072000000
       108.27083     0.040550000   0.00035355339      0.25200000
       108.28125     0.037450000    0.0021920310     -0.23520000
       108.29167     0.035650000    0.0010606602     -0.12720000
       108.30208      -999.00000      -999.00000      -999.00000
       108.31250     0.034900000   0.00084852814     -0.15706667
       108.32292     0.032633333    0.0085143017     0.083200000
       108.33333     0.036633333    0.0022030282      0.26560000
       108.34375     0.038166667    0.0018823744    0.0064000000
       108.35417     0.036766667    0.0018448125    -0.036800000
       108.36458     0.037400000   0.00072111026    -0.033600000
       108.37500     0.036066667    0.0017156146    -0.032000000
       108.38542     0.036733333    0.0010785793     -0.36320000
       108.39583     0.028500000     0.012020815    -0.028000000
       108.40625     0.036150000   0.00049497475    0.0072000000
       108.41667     0.028650000     0.011384419     -0.34320000
       108.42708      -999.00000      -999.00000      -999.00000
       108.43750     0.037200000   0.00014142136      0.19440000
       108.44792      -999.00000      -999.00000      -999.00000
       108.45833     0.036750000   0.00077781746      0.12080000
       108.46875     0.038750000    0.0023334524       55.769760
       108.47917       1.1986200       2.5946664    -0.048000000
       108.48958     0.037750000   0.00091923882      -56.189760
       108.50000     0.028000000     0.014238153     -0.25680000
       108.51042     0.032400000    0.0073979727      0.42240000
       108.52083     0.036800000    0.0023846733     0.022400000
       108.53125     0.032866667    0.0058688443     0.040800000
       108.54167     0.037650000   0.00035355339      0.30453333
       108.55208      -999.00000      -999.00000      -999.00000
       108.56250     0.037550000    0.0014849242     -0.28426667
       108.57292     0.033133333    0.0090963363     -0.27893333
       108.58333      -999.00000      -999.00000      -999.00000
       108.59375     0.033366667     0.011594108    0.0037333333
       108.60417     0.033366667     0.011594108   2.2204460e-16
       108.61458     0.033366667    0.0080257918   -0.0056000000
       108.62500     0.033250000    0.0080641181      0.20640000
       108.63542     0.037666667    0.0015631165      0.20720000
       108.64583     0.037566667    0.0015307950      0.12960000
       108.65625     0.040366667    0.0032746501      0.19840000
       108.66667     0.041700000    0.0039837169     0.081600000
       108.67708     0.042066667    0.0028936713     -0.39680000
       108.68750     0.033433333    0.0077105988    -0.021333333
       108.69792      -999.00000      -999.00000      -999.00000
       108.70833     0.066633333     0.045869416      0.18720000
       108.71875      -999.00000      -999.00000      -999.00000
       108.72917     0.041233333     0.012359746     -0.38360000
       108.73958      -999.00000      -999.00000      -999.00000
       108.75000     0.050650000    0.0010606602     -0.62693333
       108.76042     0.038500000     0.010748023     -0.36120000
       108.77083     0.043125000    0.0061748819      0.44160000
       108.78125     0.047700000   0.00042426407      0.38040000
       108.79167     0.051050000    0.0017677670     -0.23280000
       108.80208     0.042850000    0.0081317280     -0.38040000
       108.81250     0.043125000    0.0057552150    -0.067200000
       108.82292     0.041450000    0.0099702056     -0.57000000
       108.83333     0.031250000   0.00091923882     -0.68160000
       108.84375      -999.00000      -999.00000      -999.00000
       108.85417     0.029450000    0.0014849242      0.62080000
       108.86458     0.039600000    0.0082024387      0.33840000
       108.87500     0.036500000     0.011531262      0.20160000
       108.88542     0.043800000     0.011838919      0.57600000
       108.89583      -999.00000      -999.00000      -999.00000
       108.90625     0.050600000   0.00056568542    -0.099200000
       108.91667      -999.00000      -999.00000      -999.00000
       108.92708     0.039666667     0.010991967     -0.35520000
       108.93750     0.036850000     0.015202796    -0.052400000
       108.94792     0.038575000     0.012255441      0.16800000
       108.95833     0.040350000     0.014495689     0.081600000
       108.96875     0.040275000     0.010511383     -0.19960000
       108.97917      -999.00000      -999.00000      -999.00000
       108.98958     0.028100000    0.0016970563     -0.22680000
       109.00000     0.027600000   0.00084852814     0.095600000
       109.01042      -999.00000      -999.00000      -999.00000
       109.02083     0.035575000     0.012431781      0.12920000
       109.03125     0.035600000     0.014424978      0.35880000
       109.04167     0.043050000   0.00091923882      0.48880000
       109.05208      -999.00000      -999.00000      -999.00000
       109.06250     0.043800000   0.00098994949     -0.58320000
       109.07292     0.034500000     0.017253405     -0.78720000
       109.08333     0.027400000     0.016349618     -0.42720000
       109.09375     0.025600000    0.0025357445      0.56000000
       109.10417     0.039066667     0.012042563      0.27200000
       109.11458     0.031266667     0.011982626     -0.58506667
       109.12500      -999.00000      -999.00000      -999.00000
       109.13542     0.025900000   0.00070710678     0.054400000
       109.14583      -999.00000      -999.00000      -999.00000
       109.15625     0.033533333     0.010027130      0.29600000
       109.16667     0.036250000     0.013505740      0.15680000
       109.17708     0.036800000     0.010662395      0.17600000
       109.18750      -999.00000      -999.00000      -999.00000
       109.19792     0.045600000   0.00028284271      0.29040000
       109.20833      -999.00000      -999.00000      -999.00000
       109.21875     0.048900000   0.00042426407     -0.79200000
       109.22917     0.035700000     0.011951151     -0.34720000
       109.23958     0.041666667     0.011327106   -0.0016000000
       109.25000     0.035666667     0.012979343     -0.21760000
       109.26042     0.037133333    0.0094574486     -0.39680000
       109.27083     0.027400000   0.00042426407     -0.65413333
       109.28125      -999.00000      -999.00000      -999.00000
       109.29167     0.025450000   7.0710678e-05      0.32720000
       109.30208      -999.00000      -999.00000      -999.00000
       109.31250     0.041033333     0.012846141     0.045600000
       109.32292     0.037850000     0.017041273    -0.030933333
       109.33333      -999.00000      -999.00000      -999.00000
       109.34375     0.048650000   0.00077781746      0.20480000
       109.35417     0.049150000   0.00063639610     -0.60240000
       109.36458     0.036100000     0.014990664     -0.41200000
       109.37500     0.040566667     0.013576941     -0.12800000
       109.38542     0.033433333     0.013829799    -0.041600000
       109.39583     0.039700000     0.012574180     -0.27040000
       109.40625     0.027800000    0.0042438190     -0.80160000
       109.41667      -999.00000      -999.00000      -999.00000
       109.42708     0.025300000    0.0014142136    -0.030000000
       109.43750      -999.00000      -999.00000      -999.00000
       109.44792     0.026550000   0.00035355339      0.75280000
       109.45833     0.038000000     0.010640959      0.36960000
       109.46875     0.034250000    0.0071500583    -0.062400000
       109.47917      -999.00000      -999.00000      -999.00000
       109.48958     0.045350000   0.00021213203      0.53400000
       109.50000      -999.00000      -999.00000      -999.00000
       109.51042     0.056500000     0.021496046      -1.3128000
       109.52083     0.033200000    0.0044305756     -0.94400000
       109.53125     0.036833333    0.0077021642      0.19200000
       109.54167     0.037200000    0.0093962759      0.15440000
       109.55208     0.040050000    0.0089802561     -0.25200000
       109.56250     0.031950000    0.0013435029     -0.50160000
       109.57292      -999.00000      -999.00000      -999.00000
       109.58333     0.033000000   0.00042426407       3.2008000
       109.59375     0.082750000     0.068094383      0.40080000
       109.60417     0.041350000    0.0078725261      -1.9536000
       109.61458     0.042050000    0.0081317280      0.26640000
       109.62500     0.046900000   0.00042426407      0.35400000
       109.63542      -999.00000      -999.00000      -999.00000
       109.64583      -999.00000      -999.00000      -999.00000
       109.65625     0.047500000    0.0010000000     0.048000000
       109.66667     0.048100000    0.0021283797     -0.23520000
       109.67708     0.042600000    0.0070149840     0.035200000
       109.68750     0.048833333    0.0052652952     0.011200000
       109.69792     0.042833333    0.0072452283     -0.41093333
       109.70833      -999.00000      -999.00000      -999.00000
       109.71875     0.041150000   0.00063639610    -0.040400000
       109.72917      -999.00000      -999.00000      -999.00000
       109.73958     0.041150000    0.0016263456      0.37226667
       109.75000     0.046966667    0.0055590767      0.29160000
       109.76042     0.047225000    0.0087129693     0.097733333
       109.77083      -999.00000      -999.00000      -999.00000
       109.78125     0.052300000    0.0053740115      0.27300000
       109.79167      -999.00000      -999.00000      -999.00000
       109.80208     0.058600000    0.0012727922     0.042400000
       109.81250      -999.00000      -999.00000      -999.00000
       109.82292     0.054066667    0.0048013887     -0.21760000
       109.83333     0.051800000    0.0073627441     0.047200000
       109.84375     0.055050000    0.0013435029      0.22560000
       109.85417     0.056500000    0.0028284271      0.16640000
       109.86458      -999.00000      -999.00000      -999.00000
       109.87500     0.061100000    0.0018384776     -0.26240000
       109.88542     0.055850000    0.0024748737    -0.025600000
       109.89583     0.060566667    0.0023158872      0.28400000
       109.90625     0.061766667    0.0079254863    0.0013333333
       109.91667      -999.00000      -999.00000      -999.00000
       109.92708     0.057050000   0.00021213203    -0.052000000
       109.93750      -999.00000      -999.00000      -999.00000
       109.94792     0.059600000    0.0012529964      0.58160000
       109.95833     0.068050000     0.010960155      0.10800000
       109.96875     0.061850000    0.0032501282     -0.46560000
       109.97917     0.058350000    0.0053033009    -0.079200000
       109.98958     0.060200000    0.0046137476    -0.036000000
       110.00000     0.057600000    0.0018384776     -0.18000000
       110.01042      -999.00000      -999.00000      -999.00000
       110.02083     0.056750000    0.0055861436    -0.037800000
       110.03125      -999.00000      -999.00000      -999.00000
       110.04167     0.056025000    0.0054119467    -0.090000000
       110.05208     0.054800000    0.0066468037      0.30840000
       110.06250     0.062450000   0.00035355339      0.50880000
       110.07292      -999.00000      -999.00000      -999.00000
       110.08333     0.063650000   7.0710678e-05     -0.27520000
       110.09375     0.059050000    0.0078488853    -0.047200000
       110.10417     0.062666667    0.0075294975     -0.19440000
       110.11458     0.055000000    0.0097862148    -0.097600000
       110.12500     0.060633333    0.0062292322      0.11360000
       110.13542     0.057366667    0.0074715014     -0.27253333
       110.14583      -999.00000      -999.00000      -999.00000
       110.15625     0.053400000   0.00056568542   -0.0024000000
       110.16667      -999.00000      -999.00000      -999.00000
       110.17708     0.057266667     0.010768627      0.24320000
       110.18750     0.060100000    0.0089095454      0.26200000
       110.19792     0.062725000    0.0080715034      0.26280000
       110.20833      -999.00000      -999.00000      -999.00000
       110.21875     0.068650000    0.0019091883      0.18300000
       110.22917      -999.00000      -999.00000      -999.00000
       110.23958     0.070350000    0.0020506097     -0.49226667
       110.25000     0.062233333    0.0068075938     -0.12400000
       110.26042     0.067766667    0.0057726366     0.020800000
       110.27083     0.062666667    0.0074768532      0.10880000
       110.28125     0.070033333    0.0046522396      0.52453333
       110.29167      -999.00000      -999.00000      -999.00000
       110.30208      -999.00000      -999.00000      -999.00000
       110.31250     0.069300000    0.0015556349      0.27429333
       110.32292      -999.00000      -999.00000      -999.00000
       110.33333     0.079150000    0.0016462078     0.029600000
       110.34375     0.077150000   0.00091923882      0.38880000
       110.35417     0.087250000   0.00077781746      0.67680000
       110.36458      -999.00000      -999.00000      -999.00000
       110.37500     0.089150000    0.0010606602     -0.56160000
       110.38542     0.079900000     0.011030866     -0.41680000
       110.39583     0.080466667    0.0085500487     -0.18880000
       110.40625     0.075966667    0.0078053401     0.062400000
       110.41667     0.081766667    0.0086817817     0.091200000
       110.42708     0.077866667    0.0090666054     -0.40346667
       110.43750      -999.00000      -999.00000      -999.00000
       110.44792     0.068250000    0.0038890873    -0.066400000
       110.45833      -999.00000      -999.00000      -999.00000
       110.46875     0.075100000     0.018526198      0.18000000
       110.47917     0.076200000     0.017960512      0.21000000
       110.48958     0.079475000     0.010635593      0.33640000
       110.50000      -999.00000      -999.00000      -999.00000
       110.51042     0.087400000    0.0036769553      0.13380000
       110.52083      -999.00000      -999.00000      -999.00000
       110.53125     0.085050000    0.0010606602     -0.83013333
       110.54167     0.072666667    0.0096572943     -0.21200000
       110.55208     0.080633333    0.0088121129    -0.076800000
       110.56250     0.071066667     0.010322952    -0.080000000
       110.57292     0.078966667     0.014896420     -0.37280000
