#      
#      UT day (days)  Temperature (c)  rms Temp (c)    d T / dt (C/days)
       56.822917       6.2636667       1.2711543      -109.40000
       56.833333       5.0803333      0.88081402      -116.80000
       56.843750       3.8303333       1.4494252      -21.600000
       56.854167       4.6303333       1.7192537       9.9200000
       56.864583       4.0370000       1.0008746      -8.2000000
       56.875000       4.4595000       1.9422388      -72.000000
       56.885417       2.5370000       2.3166247      -19.200000
       56.895833       4.0595000       3.1236664      -7.5200000
       56.906250       2.3803333       1.9418634      -55.000000
       56.916667       2.9136667       1.8057778      -58.000000
       56.927083       1.1720000      0.17677670      -108.80000
       56.937500      0.64700000      0.63639610      -17.200000
       56.947917      0.81366667      0.53463383       33.600000
       56.958333       1.3470000       1.1757976       4.0000000
       56.968750      0.89700000       1.8901058       8.0000000
       56.979167       1.5136667       2.3560207      -40.000000
       56.989583     0.063666667       3.1041639      -105.66667
       57.000000      -999.00000      -999.00000      -999.00000
       57.010417     -0.74050000       4.0096498       38.600000
       57.020833     0.063666667       5.2443621       34.200000
       57.031250    -0.028000000       4.9523479      -5.6000000
       57.041667    -0.053000000       5.2656908      -166.20000
       57.052083      -3.4905000      0.41306779      -169.20000
       57.062500      -3.5780000      0.31819805       49.800000
       57.072917      -2.4530000      0.84852814       48.000000
       57.083333      -999.00000      -999.00000      -999.00000
       57.093750      -3.9530000      0.35355339       118.93333
       57.104167      -1.7196667       4.3503831       195.60000
       57.114583      0.12200000       4.5608387       87.200000
       57.125000     0.097000000       3.7846180      -40.800000
       57.135417     -0.72800000       3.3587572      -39.840000
       57.145833     -0.73300000       3.8109382      -36.400000
       57.156250      -1.4863333       4.3198187      -45.360000
       57.166667      -1.6780000       3.7665302      -44.800000
       57.177083      -2.4196667       3.1521157      -19.600000
       57.187500      -2.0863333       3.2049441      -46.000000
       57.197917      -3.3780000       3.1466252      -83.600000
       57.208333      -3.8280000       2.2702790      -60.800000
       57.218750      -999.00000      -999.00000      -999.00000
       57.229167      -5.8280000      0.17677670       129.60000
       57.239583      -3.3030000       2.1702534       98.400000
       57.250000      -3.7780000       2.1685248       62.400000
       57.260417      -2.0030000       1.2559857       61.200000
       57.270833      -2.5030000      0.22912878       16.000000
       57.281250      -1.6696667      0.90046284       1.6000000
       57.291667      -2.4696667      0.64485140      -89.440000
       57.302083      -3.5330000       1.7509283      -39.400000
       57.312500      -3.2905000       1.5337182       12.000000
       57.322917      -3.2830000       2.3676465       34.800000
       57.333333      -2.5655000       2.1112299      -66.560000
       57.343750      -4.6696667       1.7039171      -57.000000
       57.354167      -3.7530000       1.9371371      -64.000000
       57.364583      -6.0030000       0.0000000      -15.600000
       57.375000      -4.0780000       2.9344931       56.000000
       57.385417      -4.8363333       2.2827250       32.400000
       57.395833      -3.4030000       2.4682990       130.40000
       57.406250      -2.1196667     0.076376262       85.600000
       57.416667      -1.6196667      0.78155827       52.000000
       57.427083      -1.0363333      0.60277138      -51.400000
       57.437500      -2.6905000       1.9396628       7.0000000
       57.447917     -0.89050000       2.6253174       82.440000
       57.458333     -0.97300000       1.9260062       91.200000
       57.468750       1.0095000       2.0014058       79.200000
       57.479167      0.67700000       1.8339166       130.60000
       57.489583       3.7303333       1.8181951       147.36000
       57.500000       3.7470000       2.1336588      -2.9333333
       57.510417      -999.00000      -999.00000      -999.00000
       57.520833       3.4970000      0.21213203      -38.133333
       57.531250       2.9636667       2.1414559       67.800000
       57.541667       4.9095000       2.8657096       63.200000
       57.552083       4.2803333       3.8798625       83.400000
       57.562500       6.6470000       3.7111319       83.200000
       57.572917       6.0136667       3.8027402       143.20000
       57.583333       9.6303333       3.7196550       100.00000
       57.593750       8.0970000       3.7825256       37.400000
       57.604167       10.409500       4.9880482      -30.720000
       57.614583       7.4570000       4.0497531  -1.9326762e-10
       57.625000       10.409500       5.3978970       109.12000
       57.635417       9.7303333       1.2848476      -91.800000
       57.645833       8.4970000     0.050000000      -14.800000
       57.656250       9.4220000      0.24748737      -45.600000
       57.666667       7.5470000       3.2526912      -53.200000
       57.677083       8.3136667       2.2233608      -35.200000
       57.687500       6.8136667       2.9838454       92.000000
       57.697917       10.230333       2.7153882       168.00000
       57.708333       10.313667       2.9190466       28.800000
       57.718750       10.830333       4.3076482       73.600000
       57.729167       11.847000       4.3040678      -47.800000
       57.739583       9.8345000       4.5144906       36.960000
       57.750000       12.617000       5.0573709       112.20000
       57.760417       12.172000       7.1847640      -89.760000
       57.770833       10.747000       1.7793960      -234.00000
       57.781250       7.2970000       2.0970217      -132.00000
       57.791667       7.9970000       1.6093477       52.400000
       57.802083      -999.00000      -999.00000      -999.00000
       57.812500       8.4720000      0.60104076      -92.133333
       57.822917       6.9136667       1.5446143      -78.600000
       57.833333       6.8345000       2.0902053      -39.200000
       57.843750       6.0970000      0.55677644      -78.600000
       57.854167       5.1970000       1.9525624      -105.60000
       57.864583       3.8970000       1.3143439      -77.600000
       57.875000       3.5803333      0.47258156       13.920000
       57.885417       4.1870000       1.8925512       29.000000
       57.895833       4.1845000       2.1289180      -57.120000
       57.906250       2.9970000       1.5178109      -68.400000
       57.916667       2.7595000       1.6660207      -20.800000
       57.927083       2.5636667       2.0064479      -71.000000
       57.937500       1.2803333       2.3538975       7.6000000
       57.947917       2.7220000      0.60104076      -32.800000
       57.958333      0.59700000      0.91923882      -112.40000
       57.968750      0.38033333      0.46457866      -30.400000
       57.979167    -0.036333333      0.17559423      -83.200000
       57.989583      -1.3530000       1.3028814      -86.466667
       58.000000      -999.00000      -999.00000      -999.00000
       58.010417      -1.4905000       1.4817642       13.000000
       58.020833      -1.2530000       1.5660460      0.60000000
       58.031250      -1.4780000       1.4969135      -17.600000
       58.041667      -1.6196667       1.5829824       21.200000
       58.052083      -1.0363333       1.5886053       31.200000
       58.062500     -0.96966667       2.9767152      -67.200000
       58.072917      -2.4363333      0.68068593      -100.80000
       58.083333      -3.0696667      0.71821538      -31.866667
       58.093750      -999.00000      -999.00000      -999.00000
       58.104167      -2.5280000       1.1667262       317.46667
       58.114583       2.2970000       2.9038767       43.200000
       58.125000      -1.6280000       1.8011570      -194.40000
       58.135417      -1.7530000       1.7382942       56.400000
       58.145833     -0.45300000       3.9597980       65.400000
       58.156250     -0.39050000       3.2278411      -27.600000
       58.166667      -1.0280000       2.7223611      -72.600000
       58.177083      -1.9030000       2.9173618      -47.600000
       58.187500      -2.0196667       2.9750350      -42.000000
       58.197917      -2.7780000       1.7136948      -45.600000
       58.208333      -2.9696667       2.1623675      -22.800000
       58.218750      -3.2530000       2.5446021      -7.6000000
       58.229167      -3.1280000       3.5708892      -114.00000
       58.239583      -5.6280000      0.10606602      -9.6000000
       58.250000      -3.3280000       3.5708892       78.800000
       58.260417      -3.9863333       3.1465590       84.600000
       58.270833      -1.5655000       2.9323981       194.80000
       58.281250     0.072000000      0.17677670       46.200000
       58.291667     -0.60300000      0.28577380      -68.400000
       58.302083      -1.3530000      0.21213203      -79.200000
       58.312500      -2.2530000       1.4313455      -56.000000
       58.322917      -2.5196667       2.0568990      -29.600000
       58.333333      -2.8696667       1.6509593      -4.8000000
       58.343750      -2.6196667       2.2368132       15.200000
       58.354167      -2.5530000       2.2501111      -30.400000
       58.364583      -3.2530000       2.8284271      -28.800000
       58.375000      -3.1530000       2.0244341      -20.000000
       58.385417      -999.00000      -999.00000      -999.00000
       58.395833      -4.8030000      0.14142136       141.06667
       58.406250      -2.1863333       1.7294026       92.000000
       58.416667      -2.8863333      0.81291656       24.400000
       58.427083      -1.6780000      0.94207218       96.400000
       58.437500     -0.87800000       1.0960155       113.40000
       58.447917      0.68450000       2.0422108       157.20000
       58.458333       2.3970000       3.9597980       119.00000
       58.468750       3.1636667       3.7412119       93.600000
       58.479167       4.3470000       3.5878266       145.60000
       58.489583       6.1970000       4.6687257       90.400000
       58.500000       6.2303333       4.7682107       75.600000
       58.510417       7.7720000       2.5789210       88.400000
       58.520833       8.0720000       3.5708892      -49.200000
       58.531250       6.7470000      0.42426407      -112.80000
       58.541667       5.7220000       2.9344931      -1.6000000
       58.552083       6.7136667       2.8919428       36.000000
       58.562500       6.4720000       3.4371742       13.600000
       58.572917       6.9970000       3.9597980       72.000000
       58.583333       7.9720000       3.5245567       21.600000
       58.593750       7.4470000       3.4648232       35.280000
       58.604167       8.7070000       2.9827420       111.20000
       58.614583       9.7636667       3.1085902       35.120000
       58.625000       9.4386667       3.5563207      -46.400000
       58.635417       8.7970000       2.9423630      -29.600000
       58.645833       8.8220000       2.4869158       103.20000
       58.656250       10.947000      0.35355339       46.800000
       58.666667       9.7970000       2.1201415      -57.600000
       58.677083      -999.00000      -999.00000      -999.00000
       58.687500       10.797000      0.28284271      -103.46667
       58.697917       8.9303333      0.60069404      -41.600000
       58.708333       9.9303333       2.6731692       18.800000
       58.718750       9.3220000       2.3514180      -17.200000
       58.729167       9.5720000       3.2173359      -10.800000
       58.739583       9.0970000       2.6156580      -40.800000
       58.750000       8.7220000      0.53033009       33.600000
       58.760417       9.7970000       1.5514509       44.400000
       58.770833       9.6470000       1.2124356      -6.4000000
       58.781250       9.6636667       1.0476959      -8.8000000
       58.791667       9.4636667      0.75883683      -46.400000
       58.802083       8.6970000       1.3922404      -39.200000
       58.812500       8.6470000       2.2627417       42.000000
       58.822917       9.5720000      0.17677670      -20.400000
       58.833333       8.2220000       1.3081475      -81.200000
       58.843750       7.8803333       1.9425070      -67.200000
       58.854167       6.8220000       1.7816191      -151.60000
       58.864583       4.7220000      0.45961941      -93.000000
       58.875000       4.8845000      0.77284647      -2.4000000
       58.885417       4.6720000      0.31819805      -26.280000
       58.895833       4.3370000       2.0363570      -36.400000
       58.906250       3.9136667       1.9534158      -36.320000
       58.916667       3.5803333       1.5702441      -29.600000
       58.927083       3.2970000       1.8248288      -43.600000
       58.937500       2.6720000       1.6391309      -93.600000
       58.947917       1.3470000       1.2020815      -81.000000
       58.958333      0.98450000       1.4957579      -40.600000
       58.968750      -999.00000      -999.00000      -999.00000
       58.979167     -0.10300000     0.070710678       125.53333
       58.989583       2.1303333       2.5250413       86.000000
       59.000000      -999.00000      -999.00000      -999.00000
       59.010417      -1.4280000     0.035355339      -77.733333
       59.020833      -1.7530000      0.28284271      -22.800000
       59.031250      -1.9030000      0.13228757       41.066667
       59.041667      -999.00000      -999.00000      -999.00000
       59.052083       1.2636667       3.8445849       163.20000
       59.062500       3.0220000       5.6214989       124.13333
       59.072917      -999.00000      -999.00000      -999.00000
       59.083333       3.7470000       4.9726753      -156.93333
       59.093750       1.1136667       4.1485941      -50.400000
       59.104167       2.6970000       3.8088712      -27.200000
       59.114583      0.54700000       2.9947176      -90.000000
       59.125000      0.82200000       2.3325594      -13.920000
       59.135417      0.25700000       2.2509442       2.4000000
       59.145833      0.87200000       1.7797472       84.720000
       59.156250       2.0220000       2.4544178       63.600000
       59.166667       2.1970000       2.5455844      -50.000000
       59.177083      0.98033333       1.8057778      -83.400000
       59.187500      -999.00000      -999.00000      -999.00000
       59.197917      0.63450000      0.65494911      -52.733333
       59.208333     -0.10300000      0.21213203      -72.000000
       59.218750     -0.86550000       1.0395311      -23.200000
       59.229167     -0.58633333       1.2220202       39.800000
       59.239583    -0.036333333       1.3051181      -12.800000
       59.250000     -0.85300000      0.97596106      -62.600000
       59.260417      -1.3405000       1.5369748      -42.240000
       59.270833      -1.7330000       1.2916075      -13.200000
       59.281250      -1.6155000       1.2051106      -4.3200000
       59.291667      -1.8230000      0.98272580      -4.2000000
       59.302083      -1.7030000      0.97596106       41.760000
       59.312500     -0.95300000      0.47081490       90.000000
       59.322917      -999.00000      -999.00000      -999.00000
       59.333333       1.6720000       1.2374369      -55.600000
       59.343750      0.14700000       1.9091883      -102.60000
       59.354167     -0.46550000       2.6189613      -74.400000
       59.364583      -1.4030000      0.47696960      -81.000000
       59.375000      -2.1530000      0.26457513      -32.800000
       59.385417      -2.0863333      0.89628864       0.0000000
       59.395833      -2.1530000      0.27838822      -26.240000
       59.406250      -2.6330000      0.89134729      -16.800000
       59.416667      -2.5030000      0.40207794       27.840000
       59.427083      -2.0530000      0.59581876       24.000000
       59.437500      -2.0030000      0.67206151      -18.000000
       59.447917      -2.4280000      0.24664414      -25.200000
       59.458333      -2.5280000      0.38890873       37.200000
       59.468750      -1.6530000      0.21794495       109.00000
       59.479167      -999.00000      -999.00000      -999.00000
       59.489583       1.6595000      0.57933151       71.400000
       59.500000       1.9470000      0.84852814       16.800000
       59.510417       2.0095000       1.3762116       44.000000
       59.520833       2.8636667       1.0115994      -15.800000
       59.531250       1.6803333       1.4002976       34.400000
       59.541667       3.5803333       2.6572229       144.80000
       59.552083       4.6970000       4.0622243       215.36000
       59.562500       8.0670000       4.5237706       170.40000
       59.572917       8.2470000       5.7724922       80.640000
       59.583333       9.7470000       3.5058879       80.800000
       59.593750       9.9303333       4.0318523       145.20000
       59.604167       12.772000       2.8043122       141.20000
       59.614583       12.872000       2.2273864       14.400000
       59.625000       13.072000       1.4495689      -165.60000
       59.635417       9.4220000       6.3286057      -194.40000
       59.645833       9.0220000       3.0090142       49.200000
       59.656250       10.447000       6.5760931      -28.200000
       59.666667       8.4345000       2.6042833      -180.00000
       59.677083       6.6970000      0.21213203      -96.600000
       59.687500       6.4220000      0.94736477       77.400000
       59.697917       8.3095000       1.9943148       80.400000
       59.708333       8.0970000       2.1676600       67.200000
       59.718750       9.7095000       3.2876980      -20.160000
       59.729167       7.6770000       2.2914515      -57.400000
       59.739583       8.5136667       4.4396884      -71.840000
       59.750000       6.1803333       4.6963638       84.400000
       59.760417       10.272000      0.17677670       263.86667
       59.770833      -999.00000      -999.00000      -999.00000
       59.781250       10.397000       1.2456591       19.600000
       59.791667       10.672000      0.31819805       6.2400000
       59.802083       10.527000       1.3274035      -8.4000000
       59.812500       10.497000       1.0606602      -42.240000
       59.822917       9.6470000       2.9509885      -132.00000
       59.833333       7.7470000       2.5455844      -70.560000
       59.843750       8.1770000       2.8126056       7.8000000
       59.854167       7.9095000       2.0754016      -65.760000
       59.864583       6.8070000       3.3668234      -73.200000
       59.875000       6.3845000       2.5704653      -89.280000
       59.885417       4.9470000       3.2544841      -49.000000
       59.895833       5.3636667       2.3634368      -16.800000
       59.906250       4.5970000       3.2526912       37.600000
       59.916667       6.1470000      0.56568542       40.800000
       59.927083       5.4470000      0.70710678      -71.400000
       59.937500       4.6595000      0.73866434      -182.40000
       59.947917       1.6470000       2.8284271      -189.60000
       59.958333      0.70950000       2.1297007      -12.000000
       59.968750       1.3970000       4.2426407       49.800000
       59.979167       1.7470000       4.2436227      -12.000000
       59.989583       1.1470000       3.1814567      -36.000000
       60.000000      0.99700000       4.8790368      -78.600000
       60.010417     -0.49050000       2.1179294      -42.400000
       60.020833      0.11366667       2.2744963      -13.560000
       60.031250     -0.77300000       1.8430952      -81.200000
       60.041667      -1.5780000      0.88388348      -17.440000
       60.052083      -1.1363333       1.0563301       108.00000
       60.062500      0.67200000       2.3688077       115.60000
       60.072917       1.2720000      0.81317280       21.600000
       60.083333       1.1220000       1.8732770      -14.400000
       60.093750      0.97200000       4.2779960      -57.600000
       60.104167    -0.078000000       2.3368426      -4.8000000
       60.114583      0.87200000       5.0558135       51.600000
       60.125000      0.99700000       4.4566430      -94.200000
       60.135417      -1.0905000       1.3400093      -38.880000
       60.145833      0.18700000       2.9170619       62.400000
       60.156250      0.20950000       3.1705349       51.840000
       60.166667       1.2670000       4.3279036      -71.800000
       60.177083      -1.2863333      0.83864971      -145.76000
       60.187500      -1.7696667       1.0563301       102.40000
       60.197917      0.84700000      0.14142136       190.66667
       60.208333      -999.00000      -999.00000      -999.00000
       60.218750       2.2970000       2.7364819       26.400000
       60.229167       2.3470000       4.3133514      -115.68000
       60.239583     -0.11300000       3.1826483      -150.00000
       60.250000     -0.77800000       4.9851028      -21.720000
       60.260417     -0.56550000       4.0921419       24.000000
       60.270833     -0.27800000       4.2779960       11.640000
       60.281250     -0.32300000       2.9175332       27.000000
       60.291667      0.28450000       2.4519975       25.440000
       60.302083      0.20700000       2.9039628       45.000000
       60.312500       1.2220000       2.7953831       33.120000
       60.322917      0.89700000       3.9300127      -50.000000
       60.333333      0.18033333       1.9572515      -51.600000
       60.343750     -0.17800000       3.0052038       149.60000
       60.354167       3.2970000      0.56568542       199.20000
       60.364583       3.9720000       1.9445436       21.000000
       60.375000       3.7345000       1.7636964      -86.400000
       60.385417       2.1720000       6.3993164      -118.20000
       60.395833       1.2720000       5.9498599      -40.800000
       60.406250       1.3220000       7.6013979      -8.4000000
       60.416667       1.0970000       6.0919346       9.0000000
       60.427083       1.5095000       4.6379548      -59.520000
       60.437500     -0.14300000       6.5459339       96.000000
       60.447917       3.5095000       7.3311408       166.08000
       60.458333       3.3170000       8.0867639       209.00000
       60.468750       7.8636667       9.3247431       7.0400000
       60.479167       3.4636667       8.3129918      -13.600000
       60.489583       7.5803333       9.4435604       343.53333
       60.500000      -999.00000      -999.00000      -999.00000
       60.510417       12.584500       1.4430148       194.46667
       60.520833       14.372000       1.4495689      -34.200000
       60.531250       11.872000       5.7690987      -429.20000
       60.541667       5.4303333       5.7239264      -286.00000
       60.552083       5.9136667       3.3001263       43.200000
       60.562500       6.3303333       4.3446327       273.40000
       60.572917       11.609500       5.6658884       361.28000
       60.583333       13.857000       7.9564754      -16.200000
       60.593750       11.272000       5.4565710      -56.160000
       60.604167       12.687000       5.3864877      -14.000000
       60.614583       10.980333       4.8719435       108.48000
       60.625000       14.947000       4.8309764       265.86667
       60.635417      -999.00000      -999.00000      -999.00000
       60.645833       15.697000      0.35355339      -354.40000
       60.656250       9.9720000       2.8637825      -283.20000
       60.666667       9.7970000       3.9826708      -187.60000
       60.677083       6.0636667       1.2964696      -169.60000
       60.687500       6.2636667       1.2897028       56.000000
       60.697917       7.2303333      0.93852722       160.80000
       60.708333       9.6136667       2.0930440       188.96000
       60.718750       11.167000       3.0995161       54.400000
       60.729167       10.747000       3.8129166      -14.880000
       60.739583       10.857000       2.2598119      -100.80000
       60.750000       8.6470000       2.2483327      -13.680000
       60.760417       10.572000       3.3157453       45.600000
       60.770833       9.5970000       5.3740115       11.600000
       60.781250       10.813667       4.1983132       48.200000
       60.791667      -999.00000      -999.00000      -999.00000
       60.802083       8.9595000       4.8662742      -105.66667
       60.812500       7.7720000       6.6821591      -120.00000
       60.822917       6.4595000       4.5773673      -85.200000
       60.833333       5.9970000       3.1372759      -212.60000
       60.843750       2.0303333       3.7987937      -116.80000
       60.854167       3.5636667       3.7978064       61.400000
       60.864583       3.3095000       5.4906549       77.920000
       60.875000       5.1870000       4.9995500       9.0000000
       60.885417       3.4970000       3.6758219      -23.520000
       60.895833       4.6970000       3.4301968       34.400000
       60.906250       4.2136667       3.6381085      -10.200000
       60.916667       4.4845000       3.5024694       23.533333
       60.927083      -999.00000      -999.00000      -999.00000
       60.937500       4.8720000      0.17677670      -267.40000
       60.947917      0.59700000       5.0204581      -227.40000
       60.958333      0.13450000       3.6876765      -122.40000
       60.968750      -1.9530000      0.80467385      -131.40000
       60.979167      -2.6030000      0.86602540      -4.8000000
       60.989583      -2.0530000      0.77942286       45.800000
       61.000000      -999.00000      -999.00000      -999.00000
       61.010417      -1.3905000      0.51861193       22.600000
       61.020833      -1.2030000     0.050000000       3.4000000
       61.031250      -1.3196667      0.47187569   7.6383344e-12
       61.041667      -1.2030000      0.78581168       3.6800000
       61.052083      -1.2430000      0.78054468      -10.800000
       61.062500      -1.4280000      0.67175144       13.920000
       61.072917     -0.95300000       1.4142136       46.933333
       61.083333      -999.00000      -999.00000      -999.00000
       61.093750     0.080333333      0.27537853       1.6000000
       61.104167     -0.15300000      0.39686270      -36.800000
       61.114583     -0.68633333       1.3003205      -6.0000000
       61.125000     -0.27800000       1.9859926      -20.000000
       61.135417      -1.1030000      0.84852814      -48.600000
       61.145833      -1.2905000      0.91957871       81.000000
       61.156250      0.58450000       3.3086692      -4.9200000
       61.166667      -1.3930000       2.9684592      -44.400000
       61.177083     -0.34050000       2.9055622      -12.480000
       61.187500      -1.6530000       1.9887182       33.000000
       61.197917      0.34700000       1.2379418       52.800000
       61.208333     -0.55300000      0.74665923      -83.200000
       61.218750      -1.3863333      0.30138569      -59.000000
       61.229167      -999.00000      -999.00000      -999.00000
       61.239583      -1.7405000      0.64468985      -52.866667
       61.250000      -2.4780000      0.53033009      -52.200000
       61.260417      -2.8280000      0.82107653      -9.2000000
       61.270833      -2.6696667      0.51071845       6.0000000
       61.281250      -2.7030000      0.48218254       26.400000
       61.291667      -2.1196667      0.41932485       52.200000
       61.302083      -1.6155000       1.2834686       68.000000
       61.312500     -0.70300000       1.3797645      -42.000000
       61.322917      -2.4905000       3.0920260      -6.2400000
       61.333333     -0.83300000       3.2501154       53.000000
       61.343750      -1.3863333       4.5261279       84.240000
       61.354167      0.92200000       3.1771318       199.33333
       61.364583      -999.00000      -999.00000      -999.00000
       61.375000       4.1470000      0.42426407      -236.40000
       61.385417     -0.35300000       7.1417785      -195.60000
       61.395833     0.072000000       5.7715538      -116.00000
       61.406250      -2.7696667       1.1339459      -186.00000
       61.416667      -3.8030000       1.8255136       14.400000
       61.427083      -2.4696667      0.94383968       57.600000
       61.437500      -2.6030000      0.87891979       121.40000
       61.447917     0.059500000       3.9607186       311.52000
       61.458333       3.8870000       7.1788230       214.20000
       61.468750       4.5220000       7.1403198       76.800000
       61.479167       5.4870000       10.047288       294.00000
       61.489583       10.647000       6.9715493       427.68000
       61.500000       14.397000       4.7531568       60.000000
       61.510417       11.897000       4.8083261       9.6000000
       61.520833       14.597000       2.8991378       181.60000
       61.531250       15.680333      0.77674535      -9.6000000
       61.541667       14.397000       2.2220486       40.400000
       61.552083       16.522000       4.3148001      -88.800000
       61.562500       12.547000       5.1251829      -196.40000
       61.572917       12.430333       4.7292529      -186.40000
       61.583333       8.6636667       1.6743158      -41.800000
       61.593750       11.559500       5.6177361       109.60000
       61.604167       10.947000       7.3124323       141.00000
       61.614583       14.497000       7.0011606      -84.000000
       61.625000       9.1970000       6.9878466      -24.600000
       61.635417       13.984500       7.1615146      -1.6000000
       61.645833       9.1636667       8.4735372       221.40000
       61.656250       18.597000      0.21213203       579.73333
       61.666667      -999.00000      -999.00000      -999.00000
       61.677083       17.097000      0.77781746      -148.00000
       61.687500       15.159500       1.9859402      -536.80000
       61.697917       5.9136667       4.8949804      -377.40000
       61.708333       7.2970000       4.4852536      -156.00000
       61.718750       2.6636667       4.2922411      -164.80000
       61.729167       3.8636667       4.0909453       230.08000
       61.739583       7.4570000       7.6363768       121.60000
       61.750000       6.3970000       5.6087729      -10.560000
       61.760417       7.2370000       6.5174190       4.2000000
       61.770833       6.4845000       5.2136639      -208.32000
       61.781250       2.8970000      0.21213203       179.00000
       61.791667       10.213667       6.0333103       249.60000
       61.802083       8.0970000       7.8488853       116.80000
       61.812500       12.647000       0.0000000      -134.40000
       61.822917       5.2970000       7.0176563      -228.80000
       61.833333       7.8803333       5.4580980      -230.40000
       61.843750      0.49700000      0.40926764      -384.00000
       61.854167     -0.11966667       1.4835206      -14.400000
       61.864583      0.19700000      0.26457513       36.000000
       61.875000      0.63033333      0.32145503       114.24000
       61.885417       2.5770000       4.6758154       57.800000
       61.895833       1.8345000       3.8949487      -31.680000
       61.906250       1.9170000       4.6524993      -45.600000
       61.916667      0.88450000       3.8215126       9.2400000
       61.927083       2.1095000       3.7741169      -22.600000
       61.937500      0.41366667       2.6703620       24.600000
       61.947917       2.6220000      0.24748737       93.466667
       61.958333      -999.00000      -999.00000      -999.00000
       61.968750     -0.36966667       1.4285774      -110.80000
       61.979167      -1.3530000       1.2757351      -51.400000
       61.989583      -1.4405000      0.79306893      -15.133333
       62.000000      -999.00000      -999.00000      -999.00000
       62.010417      -2.0363333      0.20207259      0.60000000
       62.020833      -1.8780000      0.24748737       17.800000
       62.031250      -1.6655000      0.40285440       34.048000
       62.041667      -1.1686667       1.0425144      -27.600000
       62.052083      -2.2405000      0.54371408      -53.597333
       62.062500      -999.00000      -999.00000      -999.00000
       62.072917      -1.3030000       1.5127238       82.200000
       62.083333     -0.25300000       1.9091883       78.400000
       62.093750      0.33033333       1.4153916       31.466667
       62.104167      -999.00000      -999.00000      -999.00000
       62.114583    -0.036333333       1.8936297      -93.333333
       62.125000      -1.4030000       1.5402922      -61.600000
       62.135417      -1.3196667      0.71472605      -37.800000
       62.145833      -2.1905000       1.1621639      -48.400000
       62.156250      -2.3280000       1.5909903      -7.2000000
       62.166667      -2.3405000       1.2311072       52.400000
       62.177083      -1.2363333       1.8346208       65.400000
       62.187500     -0.97800000       2.2553825      -2.4000000
       62.197917      -1.2863333       2.5250413      -12.800000
       62.208333      -1.2446667       2.6236266       112.00000
       62.218750       1.0470000       3.3941125       87.800000
       62.229167      0.58450000       2.5724097      -10.200000
       62.239583      -999.00000      -999.00000      -999.00000
       62.250000       1.7970000      0.28284271      -180.06667
       62.260417      -1.3196667       2.4394330      -105.60000
       62.270833     -0.40300000       2.5114737      -66.400000
       62.281250      -2.7030000       1.1306340      -96.000000
       62.291667      -2.4030000       1.0606602      -10.200000
       62.302083      -2.9155000       1.6038365      -20.400000
       62.312500      -2.8280000       2.2273864       95.000000
       62.322917     -0.93633333       3.8589722       100.40000
       62.333333     -0.73633333       4.4635561       11.200000
       62.343750     -0.70300000       3.9967487       40.800000
       62.354167      0.11366667       3.5370656       70.560000
       62.364583      0.76700000       3.7722009       67.600000
       62.375000       1.5220000       5.0558135       28.640000
       62.385417       1.3636667       3.3620430       17.066667
       62.395833      -999.00000      -999.00000      -999.00000
       62.406250       3.0636667       2.9825884      -92.266667
       62.416667       1.1970000       3.1610916      -112.80000
       62.427083      0.71366667       3.7895690      -109.20000
       62.437500      -1.0780000       1.1383468      -41.600000
       62.447917     -0.15300000       2.4748737      -19.800000
       62.458333      -1.4905000      0.30923292       79.200000
       62.468750       1.4970000       4.2623350       261.40000
       62.479167       3.9553333       6.0909290       286.40000
       62.489583       7.4636667       9.6941133       194.00000
       62.500000       7.9970000       7.1168813      -104.00000
       62.510417       5.2970000       8.6267027      -127.20000
       62.520833       5.3470000       6.5788804       39.600000
       62.531250       6.1220000       6.9650018       434.40000
       62.541667       14.397000       5.6568542       683.60000
       62.552083       20.363667       2.2261701       220.54400
       62.562500       18.991667       1.6362107      -251.00000
       62.572917       15.134500       8.0056621      -471.74400
       62.583333       9.1636667       6.7650450      -88.200000
       62.593750       13.297000       6.0417299       3.2000000
       62.604167       9.2303333       4.2338910      -104.80000
       62.614583       11.113667       4.1401490      -47.200000
       62.625000       8.2470000       2.0518285      -97.600000
       62.635417       9.0803333      0.52993710       48.800000
       62.645833       9.2636667       1.4364308      -4.0000000
       62.656250       8.9970000       2.4748737       240.40000
       62.666667       14.272000      0.81317280       253.20000
       62.677083       14.272000      0.81317280   1.1368684e-13
       62.687500       14.272000      0.81317280      -86.800000
       62.697917      -999.00000      -999.00000      -999.00000
       62.708333       8.8470000       5.4009258      -287.33333
       62.718750       5.7136667       1.1060440      -204.80000
       62.729167       4.5803333       1.7616280      -22.400000
       62.739583       5.2470000       2.9398129       1.6000000
       62.750000       4.6136667       2.3271943       184.32000
       62.760417       9.0870000       4.9700855       127.60000
       62.770833       7.2720000       4.7606897      -67.200000
       62.781250       7.6870000       5.3211136      -56.400000
       62.791667       6.0970000       3.9640047      -34.320000
       62.802083       6.9720000       6.6023354      -9.6000000
       62.812500       5.8970000       7.3539105       37.200000
       62.822917       7.7470000       6.1751518       85.800000
       62.833333      -999.00000      -999.00000      -999.00000
       62.843750       5.7095000       6.0314972      -63.800000
       62.854167       5.2220000       8.8034794      -118.20000
       62.864583       3.2470000       5.1096314      -203.60000
       62.875000      0.98033333      0.55752429      -182.40000
       62.885417     -0.55300000       1.3257074      -25.600000
       62.895833      0.44700000      0.78581168       99.600000
