#      
#    UT day (days)    tau225         rms tau225       d tau225/dt (1/day)
       28.062500      0.24783333     0.021100079     -0.98400000
       28.072917      -999.00000      -999.00000      -999.00000
       28.083333      0.24520000    0.0074953319     -0.19280000
       28.093750      -999.00000      -999.00000      -999.00000
       28.104167      0.23980000     0.039530748      -1.1872000
       28.114583      0.22260000     0.018667619      -1.3896000
       28.125000      0.21085000     0.015027198      -1.2864000
       28.135417      -999.00000      -999.00000      -999.00000
       28.145833      0.17745000    0.0074246212     -0.48000000
       28.156250      -999.00000      -999.00000      -999.00000
       28.166667      0.19085000    0.0014849242     -0.70613333
       28.177083      0.17646667     0.015669822    -0.068000000
       28.187500      0.18943333     0.028521279    0.0080000000
       28.197917      0.17663333     0.027818219      0.55200000
       28.208333      0.20093333     0.029671760     -0.62800000
       28.218750      0.16355000    0.0074246212      -2.0885333
       28.229167      -999.00000      -999.00000      -999.00000
       28.239583      0.18255000    0.0037476659       1.3716000
       28.250000      -999.00000      -999.00000      -999.00000
       28.260417      0.22070000     0.024324610      0.54640000
       28.270833      0.21970000     0.032102648       1.3368000
       28.281250      0.24855000     0.015627060       1.9096000
       28.291667      -999.00000      -999.00000      -999.00000
       28.302083      0.25250000    0.0084852814      -2.2312000
       28.312500      0.21665000     0.054376511     -0.27840000
       28.322917      0.24670000     0.056472648     -0.14160000
       28.333333      0.21370000     0.065219092      0.77440000
       28.343750      0.26283333     0.070337496      0.10240000
       28.354167      0.21583333     0.069748142      -3.5317333
       28.364583      -999.00000      -999.00000      -999.00000
       28.375000      0.18310000    0.0041012193      0.34240000
       28.385417      -999.00000      -999.00000      -999.00000
       28.395833      0.23010000     0.062455024       1.7824000
       28.406250      0.24620000     0.088246926       1.7904000
       28.416667      0.26740000      0.10223629       2.3384000
       28.427083      -999.00000      -999.00000      -999.00000
       28.437500      0.32875000     0.035850314       2.8848000
       28.447917      -999.00000      -999.00000      -999.00000
       28.458333      0.38760000      0.10309617      -9.9618667
       28.468750      0.21723333     0.087245420      -6.7232000
       28.479167      0.24753333     0.076775669    -0.089600000
       28.489583      0.21536667     0.083953936     -0.39520000
       28.500000      0.23930000     0.065094086      -2.3360000
       28.510417      0.16670000   0.00098994949      -4.6912000
       28.520833      -999.00000      -999.00000      -999.00000
       28.531250      0.16390000   0.00098994949      0.77340000
       28.541667      -999.00000      -999.00000      -999.00000
       28.552083      0.19892500     0.048793263      0.24520000
       28.562500      0.19400000     0.063356768       1.9644000
       28.572917      0.23985000     0.011808683       3.5432000
       28.583333      -999.00000      -999.00000      -999.00000
       28.593750      0.27790000     0.051618795      -3.7624000
       28.604167      0.20960000     0.050204581      -1.5648000
       28.614583      0.24530000     0.077492967     -0.18560000
       28.625000      0.20573333     0.059960765     0.081600000
       28.635417      0.24700000     0.071958947     -0.57440000
       28.645833      0.19376667     0.036552747      -3.5608000
       28.656250      -999.00000      -999.00000      -999.00000
       28.666667      0.18415000     0.012798633      0.62640000
       28.677083      -999.00000      -999.00000      -999.00000
       28.687500      0.21986667     0.049443335       4.1480000
       28.697917      0.27575000     0.052538034       3.6328000
       28.708333      0.29555000      0.11931539      0.83520000
       28.718750      -999.00000      -999.00000      -999.00000
       28.729167      0.26855000    0.0030405592       3.4008000
       28.739583      -999.00000      -999.00000      -999.00000
       28.750000      0.43725000     0.035001786      -10.308800
       28.760417      0.23400000      0.10550299      -7.2232000
       28.770833      0.28676667     0.087769319      -2.5904000
       28.781250      0.18003333     0.018808863      -2.8512000
       28.791667      0.22736667     0.038909425     -0.53200000
       28.802083      0.16895000     0.021566757      -3.7026667
       28.812500      -999.00000      -999.00000      -999.00000
       28.822917      0.17120000    0.0067882251       1.6500000
       28.833333      -999.00000      -999.00000      -999.00000
       28.843750      0.23770000     0.076887970       1.3872000
       28.854167      0.24275000      0.11165216       3.8040000
       28.864583      0.31695000     0.022556706       5.7008000
       28.875000      -999.00000      -999.00000      -999.00000
       28.885417      0.37645000     0.091287485      -7.7264000
       28.895833      0.24085000      0.12112739      -4.0520000
       28.906250      0.29203333      0.11090385      0.85680000
       28.916667      0.25870000      0.17236354      -2.3296000
       28.927083      0.24350000     0.067300892      -3.3952000
       28.937500      0.18796667     0.050140237      -3.8336000
       28.947917      -999.00000      -999.00000      -999.00000
       28.958333      0.17050000     0.013576450      0.64720000
       28.968750      -999.00000      -999.00000      -999.00000
       28.979167      0.21493333     0.070055288       3.8960000
       28.989583      0.26470000      0.13222897       1.2920000
       29.000000      0.24185000      0.11957176     -0.77440000
       29.010417      -999.00000      -999.00000      -999.00000
       29.020833      0.28485000     0.014495689      0.91800000
       29.031250      -999.00000      -999.00000      -999.00000
       29.041667      0.28010000     0.019233304      -3.9992000
       29.052083      0.21880000     0.085842763      -1.3416000
       29.062500      0.25215000     0.016051324      -1.3200000
       29.072917      0.19130000     0.067175144      -1.8864000
       29.083333      0.21285000     0.057504927      0.27920000
       29.093750      -999.00000      -999.00000      -999.00000
       29.104167      0.14410000   0.00098994949      -1.8036000
       29.114583      -999.00000      -999.00000      -999.00000
       29.125000      0.13770000     0.016546299       6.3061333
       29.135417      0.23783333     0.091855121       1.9248000
       29.145833      0.17780000     0.082025423       1.4144000
       29.156250      0.26730000    0.0060811183       5.5016000
       29.166667      -999.00000      -999.00000      -999.00000
       29.177083      0.25315000     0.011667262      -1.9218000
       29.187500      -999.00000      -999.00000      -999.00000
       29.197917      0.18722500     0.080087967      -1.0148000
       29.208333      0.18785000      0.10330830      0.10560000
       29.218750      0.18942500     0.078304167     -0.49920000
       29.229167      0.17745000     0.079408092      -3.9300000
       29.239583      0.10755000    0.0082731493      -4.6256000
       29.250000      -999.00000      -999.00000      -999.00000
       29.260417     0.098050000    0.0065760931       3.4992000
       29.270833      0.15510000     0.091499617       1.4552000
       29.281250      0.12836667     0.066889187      0.57440000
       29.291667      0.16706667     0.070461077       3.1189333
       29.302083      -999.00000      -999.00000      -999.00000
       29.312500      0.20720000    0.0025455844     -0.50560000
       29.322917      -999.00000      -999.00000      -999.00000
       29.333333      0.14600000     0.062006048      -2.0448000
       29.343750      0.12935000     0.084216418      -1.1652000
       29.354167      0.12172500     0.063376987     -0.45600000
       29.364583      0.11985000     0.087610530     -0.14760000
       29.375000      0.11865000     0.076579566      -1.2096000
       29.385417      -999.00000      -999.00000      -999.00000
       29.395833     0.047850000   0.00077781746      -1.7544000
       29.406250      -999.00000      -999.00000      -999.00000
       29.416667     0.045550000   0.00063639610       4.9989333
       29.427083      0.12423333     0.068320519       1.8040000
       29.437500     0.083133333     0.067353273       1.8440000
       29.447917      0.16265000    0.0021920310       5.1002667
       29.458333      -999.00000      -999.00000      -999.00000
       29.468750      0.16335000    0.0072831998      -1.3698000
       29.479167      -999.00000      -999.00000      -999.00000
       29.489583      0.10557500     0.069614672     -0.76920000
       29.500000      0.10800000     0.090368247     0.061200000
       29.510417      0.10685000     0.074128919     -0.35040000
       29.520833      0.10070000     0.080044488      -3.0696000
       29.531250     0.042900000   0.00070710678      -3.7248000
       29.541667      -999.00000      -999.00000      -999.00000
       29.552083     0.041300000       0.0000000       5.0016000
       29.562500      0.11985000      0.11052079       2.6512000
       29.572917     0.096533333     0.080514616       1.1080000
       29.583333      0.14293333     0.081175448       4.0826667
       29.593750      -999.00000      -999.00000      -999.00000
       29.604167      0.21250000     0.027435743      0.77280000
       29.614583      -999.00000      -999.00000      -999.00000
       29.625000      0.17513333      0.11327596      -2.7952000
       29.635417      0.14080000      0.13081475      0.24920000
       29.645833      0.18032500      0.17401265       1.3824000
       29.656250      0.16960000      0.18215071      -1.3404000
       29.666667      0.15240000      0.13167695      -2.6992000
       29.677083      -999.00000      -999.00000      -999.00000
       29.687500     0.052500000    0.0062225397      -2.4888000
       29.697917      -999.00000      -999.00000      -999.00000
       29.708333     0.048700000    0.0032526912       5.5456000
       29.718750      0.13630000     0.067461396       2.9824000
       29.729167      0.11083333     0.081488425       3.3120000
       29.739583      0.20530000     0.016263456       6.0218667
       29.750000      -999.00000      -999.00000      -999.00000
       29.760417      0.20380000     0.016829141      -1.5768000
       29.770833      -999.00000      -999.00000      -999.00000
       29.781250      0.13960000     0.076784677      -1.2192000
       29.791667      0.13660000     0.088246926     0.012000000
       29.802083      0.13985000     0.068396613      0.56160000
       29.812500      0.14830000     0.091923882      -3.7752000
       29.822917     0.061200000     0.011879394      -5.7464000
       29.833333      -999.00000      -999.00000      -999.00000
       29.843750     0.050450000   0.00063639610       4.9160000
       29.854167      0.12995000     0.096520076       3.2776000
       29.864583      0.11873333     0.080579919       1.4568000
       29.875000      0.16030000     0.057765647       3.0194667
       29.885417      -999.00000      -999.00000      -999.00000
       29.895833      0.18275000    0.0016263456    -0.078400000
       29.906250      -999.00000      -999.00000      -999.00000
       29.916667      0.15703333     0.031790303      -1.4920000
       29.927083      0.14015000     0.047871129      0.26000000
       29.937500      0.16245000     0.030534188       2.5464000
       29.947917      0.19320000     0.014142136       3.3936000
       29.958333      0.23315000     0.075396397     0.047200000
       29.968750      -999.00000      -999.00000      -999.00000
       29.979167     0.076300000     0.056144278      -3.6820800
       29.989583      -999.00000      -999.00000      -999.00000
       30.000000      -999.00000      -999.00000      -999.00000
       30.010417      0.14155000     0.065124535       2.1720000
       30.020833      0.16446667     0.063723962       2.6576000
       30.031250      -999.00000      -999.00000      -999.00000
       30.041667      0.23890000     0.019798990       1.2824000
       30.052083      -999.00000      -999.00000      -999.00000
       30.062500      0.21790000     0.038154816     -0.41280000
       30.072917      0.21670000      0.18780756      -3.1248000
       30.083333      0.15280000     0.081853568      -3.1104000
       30.093750      0.15190000     0.099702056     -0.63720000
       30.104167      0.13952500     0.077504855      -2.0036000
       30.114583      -999.00000      -999.00000      -999.00000
       30.125000     0.063800000   0.00070710678      -1.3866000
       30.135417      -999.00000      -999.00000      -999.00000
       30.145833     0.081750000    0.0013435029       6.4216000
       30.156250      0.17760000     0.064829700       2.8872000
       30.166667      0.14190000     0.085984185       1.8096000
       30.177083      0.21530000     0.010465180       4.9192000
       30.187500      -999.00000      -999.00000      -999.00000
       30.197917      0.22915000     0.010111627      -4.6328000
       30.208333      0.15330000      0.12784491      -3.6888000
       30.218750      0.15230000     0.095589853       1.1376000
       30.229167      0.17700000      0.15782623      0.86640000
       30.239583      0.17035000      0.11967134      -1.2456000
       30.250000      0.15105000      0.12268303      -5.1552000
       30.260417     0.062950000   7.0710678e-05      -5.6088000
       30.270833      -999.00000      -999.00000      -999.00000
       30.281250     0.064800000    0.0018384776       5.9336000
       30.291667      0.15705000      0.12607714       2.7360000
       30.302083      0.12180000      0.10019945       3.3448000
       30.312500      0.22673333      0.14512093       6.9000000
       30.322917      -999.00000      -999.00000      -999.00000
       30.333333      0.23825000     0.017324116      -1.0384000
       30.343750      -999.00000      -999.00000      -999.00000
       30.354167      0.18346667      0.10708918      -4.8584000
       30.364583      0.12125000     0.082519361      -2.3108000
       30.375000      0.13532500     0.081752161      0.58080000
       30.385417      0.13335000     0.091711750    -0.014400000
       30.395833      0.13502500     0.078317490      -1.0916000
       30.406250      -999.00000      -999.00000      -999.00000
       30.416667     0.060100000   0.00084852814      -1.8186000
       30.427083      -999.00000      -999.00000      -999.00000
       30.437500     0.059250000    0.0021920310       18.310667
       30.447917      0.34556667      0.34585831       3.4896000
       30.458333      0.13195000      0.10415683      -7.1336000
       30.468750      0.19695000    0.0045961941       4.0680000
       30.479167      -999.00000      -999.00000      -999.00000
       30.489583      0.19120000    0.0059396970      -4.8856000
       30.500000      0.11630000      0.10606602      -2.6964000
       30.510417      0.13502500      0.11346772     -0.66000000
       30.520833      0.10255000     0.092984542     -0.78960000
       30.531250      0.11857500     0.087616261      0.80400000
       30.541667      0.11930000      0.10267190      -3.7284000
       30.552083     0.040900000   0.00098994949      -5.0040000
       30.562500      -999.00000      -999.00000      -999.00000
       30.572917     0.041750000    0.0027577164       10.880800
       30.583333      0.21155000     0.045608387       1.5208000
       30.593750     0.073433333     0.035942500      -3.5992000
       30.604167      0.13656667     0.084977723       5.2402667
       30.614583      -999.00000      -999.00000      -999.00000
       30.625000      0.21155000     0.011384419      0.47600000
       30.635417      -999.00000      -999.00000      -999.00000
       30.645833      0.15640000     0.076963173      -1.0040000
       30.656250      0.15450000     0.070144993      -1.0656000
       30.666667      0.13420000     0.077984315      -1.0920000
       30.677083      0.13175000     0.081105148    -0.013200000
       30.687500      0.13392500     0.062711901     -0.83400000
       30.697917      -999.00000      -999.00000      -999.00000
       30.708333     0.073100000     0.019233304      -1.4202000
       30.718750      -999.00000      -999.00000      -999.00000
       30.729167     0.074750000    0.0041719300       6.3464000
       30.739583      0.17350000     0.051068190       3.1632000
       30.750000      0.14065000     0.035426050     -0.74160000
       30.760417      0.15805000     0.012657211       1.7536000
       30.770833      -999.00000      -999.00000      -999.00000
       30.781250      0.19805000    0.0026162951      -2.2848000
       30.791667      0.15235000     0.042072853      -2.4444000
       30.802083      0.14712500     0.047735757     -0.18480000
       30.812500      0.14850000     0.035496760     -0.60000000
       30.822917      0.13462500     0.027140545     0.052800000
       30.833333      0.14960000    0.0094752309      0.69960000
       30.843750      0.14920000    0.0076367532       3.0312000
       30.854167      -999.00000      -999.00000      -999.00000
       30.864583      0.34025000     0.062154686      -4.2744000
       30.875000      0.22570000      0.13972430      -7.4424000
       30.885417      0.18520000     0.056722835     -0.54720000
       30.895833      0.21430000      0.14370668       7.2856000
       30.906250      -999.00000      -999.00000      -999.00000
       30.916667      0.55325000      0.16100821       18.876000
       30.927083      -999.00000      -999.00000      -999.00000
       30.937500       1.0008000      0.59902096      -8.0328000
       30.947917      0.76340000      0.55309892      -7.5456000
       30.958333      0.84360000      0.68939775      -3.5928000
       30.968750      0.68855000      0.64976042      -6.1716000
       30.979167      0.71502500      0.58590404       1.9220000
       30.989583      -999.00000      -999.00000      -999.00000
       31.000000      -999.00000      -999.00000      -999.00000
       31.010417      0.71700000      0.78799980      -2.2990000
       31.020833      0.68485000      0.62032629      -4.5720000
       31.031250      0.62175000      0.69275251       1.4568000
       31.041667      0.71520000      0.70036587       6.7720000
       31.052083      -999.00000      -999.00000      -999.00000
       31.062500      0.76465000      0.50734912      -16.176267
       31.072917      0.49953333      0.71977864      -24.200800
       31.083333      0.26046667      0.21058035      -19.884800
       31.093750     0.085266667     0.021019356      -7.7504000
       31.104167     0.099000000     0.028250133      0.67840000
       31.114583     0.099400000     0.069157718       12.656000
       31.125000      0.36266667      0.27197738      -2.3520000
       31.135417     0.050400000    0.0028284271      -19.836267
       31.145833      -999.00000      -999.00000      -999.00000
       31.156250     0.059700000    0.0039597980       2.2020000
       31.166667      -999.00000      -999.00000      -999.00000
       31.177083      0.14215000      0.11536529      -1.8520000
       31.187500     0.092600000     0.034365390       3.3320000
       31.197917      0.21156667      0.19410714       7.1104000
       31.208333      -999.00000      -999.00000      -999.00000
       31.218750      0.18010000     0.012303658      0.30880000
       31.229167      -999.00000      -999.00000      -999.00000
       31.239583      0.22443333      0.21714201      -9.6373333
       31.250000     0.062766667    0.0091920255      -3.6720000
       31.260417      0.14793333      0.10730714      0.40000000
       31.270833     0.071100000     0.032824229      -5.2765333
       31.281250      -999.00000      -999.00000      -999.00000
       31.291667     0.048650000    0.0010606602     0.060800000
       31.302083      -999.00000      -999.00000      -999.00000
       31.312500     0.073633333     0.043359466       1.5528000
       31.322917     0.091650000     0.057629203      0.74600000
       31.333333     0.089175000     0.044449925       1.7420000
       31.343750      -999.00000      -999.00000      -999.00000
       31.354167      0.20795000     0.064558849      0.17460000
       31.364583      -999.00000      -999.00000      -999.00000
       31.375000     0.096450000    0.0077074639      -3.0565333
       31.385417     0.076566667     0.037220201      0.10640000
       31.395833     0.098666667     0.041321463     -0.28800000
       31.406250     0.070566667     0.023937488     -0.51520000
       31.416667     0.087933333     0.038187607     -0.64160000
       31.427083     0.057200000   0.00042426407      -1.9573333
       31.437500      -999.00000      -999.00000      -999.00000
       31.447917     0.057800000   0.00070710678       1.5978000
       31.458333      -999.00000      -999.00000      -999.00000
       31.468750      0.12377500     0.048457017      -1.1508000
       31.479167     0.089300000     0.044689149       7.0940000
       31.489583      0.27156667      0.19180806       11.427200
       31.500000      -999.00000      -999.00000      -999.00000
       31.510417      0.25670000      0.11568267      -1.7216000
       31.520833      -999.00000      -999.00000      -999.00000
       31.531250      0.19983333      0.12317907      -8.1845333
       31.541667     0.086166667     0.045201807      -5.0080000
       31.552083     0.095500000     0.030726373     -0.78240000
       31.562500     0.069866667     0.028539855      -1.8096000
       31.572917      -999.00000      -999.00000      -999.00000
       31.583333     0.059300000    0.0041012193     0.059200000
       31.593750      -999.00000      -999.00000      -999.00000
       31.604167     0.072333333     0.010097690     -0.34080000
       31.614583     0.063750000     0.012940054     -0.20920000
       31.625000     0.067975000    0.0071215050      0.71080000
       31.635417      -999.00000      -999.00000      -999.00000
       31.645833     0.095500000     0.023193102      0.63420000
       31.656250      -999.00000      -999.00000      -999.00000
       31.666667     0.094400000    0.0063639610       1.6080000
       31.677083      0.11980000     0.046555236     -0.70240000
       31.687500     0.079766667     0.070158772     -0.80000000
       31.697917      0.10313333     0.053625025      0.72000000
       31.708333     0.094766667     0.034340986       1.1096000
       31.718750      0.12625000    0.0027577164       1.8645333
       31.729167      -999.00000      -999.00000      -999.00000
       31.739583      0.11685000   0.00077781746     -0.28440000
       31.750000      -999.00000      -999.00000      -999.00000
       31.760417      0.11440000    0.0069373386      -1.0216000
       31.770833     0.099050000     0.022273864     -0.87360000
       31.781250     0.096200000    0.0074953319       34.276000
       31.791667      -999.00000      -999.00000      -999.00000
       31.802083       2.2498500       3.0964913      -104.70000
       31.812500     0.075500000     0.010040916      -102.67600
       31.822917      0.11076667     0.024881787      0.43520000
       31.833333     0.084566667     0.018246187       6.0352000
       31.843750      0.23650000      0.17603534       3.9008000
       31.854167      0.16583333      0.17381342      -6.1968000
       31.864583      -999.00000      -999.00000      -999.00000
       31.875000     0.061200000    0.0019798990     -0.25200000
       31.885417      -999.00000      -999.00000      -999.00000
       31.895833      0.15533333      0.15778322       14.723200
       31.906250      0.36185000      0.41556666      -3.9376000
       31.916667     0.073300000     0.024802419      -14.524000
       31.927083      -999.00000      -999.00000      -999.00000
       31.937500      0.31975000      0.12763277       26.066400
       31.947917      -999.00000      -999.00000      -999.00000
       31.958333       1.1594000      0.19798990      -33.016800
       31.968750      0.43360000      0.59987522      -16.422400
       31.979167      0.81726667      0.63654745     -0.21440000
       31.989583      0.42913333      0.55450310      -18.315200
       32.000000      0.43570000      0.59028864      -5.0005333
       32.010417      -999.00000      -999.00000      -999.00000
       32.020833     0.096900000   0.00070710678      -8.2200000
       32.031250      -999.00000      -999.00000      -999.00000
       32.041667     0.093200000    0.0024041631       24.382400
       32.052083      0.47510000      0.55154329       20.211600
       32.062500      0.51427500      0.49620373       17.726400
       32.072917      0.84440000     0.022061732       19.560800
       32.083333      -999.00000      -999.00000      -999.00000
       32.093750      0.74645000     0.025243712      -18.802800
       32.104167      -999.00000      -999.00000      -999.00000
       32.114583     0.060950000     0.021504961      -11.371200
       32.125000     0.054650000     0.030193460      0.18000000
       32.135417     0.064700000     0.036804438      0.47280000
       32.145833     0.064500000     0.042143564      -1.3752000
       32.156250     0.036050000    0.0013435029      -1.7712000
       32.166667      -999.00000      -999.00000      -999.00000
       32.177083     0.039150000   0.00049497475       1.2176000
       32.187500     0.057400000     0.021920310      0.62800000
       32.197917     0.052233333     0.017724935    -0.051200000
       32.208333     0.056333333     0.010550987      0.54106667
       32.218750      -999.00000      -999.00000      -999.00000
       32.229167     0.073750000    0.0016263456      0.17760000
       32.239583      -999.00000      -999.00000      -999.00000
       32.250000     0.063733333     0.015297494     -0.41520000
       32.260417     0.059750000     0.019869701     -0.21880000
       32.270833     0.059175000     0.014619707     0.028800000
       32.281250     0.060350000     0.011950105      0.12720000
       32.291667     0.061825000     0.012975714    -0.066000000
       32.302083      -999.00000      -999.00000      -999.00000
       32.312500     0.051800000    0.0014142136     -0.37860000
       32.322917      -999.00000      -999.00000      -999.00000
       32.333333     0.046050000    0.0012020815      0.98853333
       32.343750     0.062933333     0.015407898      0.18640000
       32.354167     0.049933333     0.012950804      0.31520000
       32.364583     0.069500000   0.00014142136       1.4786667
       32.375000      -999.00000      -999.00000      -999.00000
       32.385417     0.083650000    0.0010606602    -0.094200000
       32.395833      -999.00000      -999.00000      -999.00000
       32.406250     0.065575000     0.029705148     -0.45400000
       32.416667     0.063000000     0.033516861      0.34920000
       32.427083     0.072850000     0.033808529      0.54960000
       32.437500     0.074450000     0.044335595      -1.4280000
       32.447917     0.043100000   0.00028284271      -2.0104000
       32.458333      -999.00000      -999.00000      -999.00000
       32.468750     0.042850000   0.00049497475       2.4056000
       32.479167     0.080500000     0.056709964       1.6264000
       32.489583     0.076733333     0.063282646       1.3536000
       32.500000      0.10870000     0.059940304       2.6386667
       32.510417      -999.00000      -999.00000      -999.00000
       32.520833      0.14575000    0.0020506097      0.41920000
       32.531250      -999.00000      -999.00000      -999.00000
       32.541667      0.12616667     0.072153055      -1.3384000
       32.552083      0.11015000     0.096802918      -1.0064000
       32.562500      0.10520000     0.083598046      0.87600000
       32.572917      0.12840000      0.11568267      0.85800000
       32.583333      0.12307500     0.086870493     -0.65240000
       32.593750      -999.00000      -999.00000      -999.00000
       32.604167      0.10360000    0.0091923882      -1.0698000
       32.614583      -999.00000      -999.00000      -999.00000
       32.625000     0.078500000     0.010040916       6.0986667
       32.635417      0.18006667     0.095433659       6.1456000
       32.645833      0.20653333      0.20155769       3.4864000
       32.656250      0.25270000     0.022768838       2.6226667
       32.666667      -999.00000      -999.00000      -999.00000
       32.677083      0.23195000     0.026657926      0.25200000
       32.687500      -999.00000      -999.00000      -999.00000
       32.697917      0.26320000      0.15251898      -2.8493333
       32.708333      0.21086667      0.24281290      -3.0032000
       32.718750      0.20063333      0.13176063      -4.1936000
       32.729167      0.12350000      0.10757379      -5.8861333
       32.739583      -999.00000      -999.00000      -999.00000
       32.750000     0.064150000     0.011101576       2.5536000
       32.760417      -999.00000      -999.00000      -999.00000
       32.770833      0.22990000      0.20472880       1.9160000
       32.781250      0.21840000      0.13703729      -1.1832000
       32.791667      0.20525000      0.11503050      0.91840000
       32.802083      -999.00000      -999.00000      -999.00000
       32.812500      0.31525000    0.0067175144       2.4348000
       32.822917      -999.00000      -999.00000      -999.00000
       32.833333      0.30670000     0.021637468      -9.5981333
       32.843750      0.15886667      0.11293593      -1.4816000
       32.854167      0.27583333      0.15567519      0.18880000
       32.864583      0.16280000      0.12120078      -2.4672000
       32.875000      0.22443333      0.11933190      -3.0672000
       32.885417     0.098900000    0.0052325902      -7.8493333
       32.895833      -999.00000      -999.00000      -999.00000
       32.906250      0.11045000   0.00021213203       2.5044000
       32.916667      -999.00000      -999.00000      -999.00000
       32.927083      0.20325000     0.072012985       2.2880000
       32.937500      0.21580000     0.083580022     -0.41680000
       32.947917      0.19456667     0.055915770      -1.4200000
       32.958333      -999.00000      -999.00000      -999.00000
       32.968750      0.19075000     0.014354268     -0.81440000
       32.979167      -999.00000      -999.00000      -999.00000
       32.989583      0.16063333     0.033330217      -3.8824000
       33.000000      0.10750000    0.0055154329      -3.3197333
       33.010417      -999.00000      -999.00000      -999.00000
       33.020833      0.11255000    0.0013435029      0.72600000
       33.031250      -999.00000      -999.00000      -999.00000
       33.041667      0.13775000    0.0034648232      0.98360000
       33.052083      -999.00000      -999.00000      -999.00000
       33.062500      0.15353333     0.067986567       1.3528000
       33.072917      0.17072500     0.068320147       1.1072000
       33.083333      0.17660000     0.098853528       3.6972000
       33.093750      0.24775000     0.022839549       5.1312000
       33.104167      -999.00000      -999.00000      -999.00000
       33.114583      0.28385000     0.040800061     -0.12640000
       33.125000      0.27285000      0.29026733      -2.8888000
       33.135417      0.22366667      0.14039424      -6.2248000
       33.145833      0.14316667      0.14104866      0.22400000
       33.156250      0.22833333      0.14748411     -0.44480000
       33.166667      0.13390000      0.13468411      -7.2797333
       33.177083      -999.00000      -999.00000      -999.00000
       33.187500     0.056650000    0.0012020815     -0.49280000
       33.197917      -999.00000      -999.00000      -999.00000
       33.208333      0.11336667     0.094790101       2.8648000
       33.218750      0.14395000      0.12240018       1.7944000
       33.229167      0.15075000      0.10962161       1.6784000
       33.239583      -999.00000      -999.00000      -999.00000
       33.250000      0.22845000     0.011808683       1.3272000
       33.260417      -999.00000      -999.00000      -999.00000
       33.270833      0.20605000    0.0020506097      -6.8512000
       33.281250      0.10460000     0.089035499      -2.2696000
       33.291667      0.15876667     0.090952533    -0.016000000
       33.302083      0.10426667     0.086112156     -0.33280000
       33.312500      0.15183333     0.084222701      -2.3168000
       33.322917     0.056000000   0.00042426407      -6.1637333
       33.333333      -999.00000      -999.00000      -999.00000
       33.343750     0.054100000   0.00070710678       1.2024000
       33.354167      -999.00000      -999.00000      -999.00000
       33.364583      0.10610000     0.057337655      0.51520000
       33.375000      0.10115000     0.064983113      0.87120000
       33.385417      0.12425000    0.0033234019       1.8296000
       33.395833      -999.00000      -999.00000      -999.00000
       33.406250      0.14620000     0.010465180      -2.9864000
       33.416667     0.094050000     0.057629203      -1.8464000
       33.427083      0.10773333     0.050876452     -0.62320000
       33.437500     0.081066667     0.045582051     -0.57120000
       33.447917     0.095833333     0.036660924     -0.11360000
       33.458333     0.078700000     0.034400436      -1.3885333
       33.468750      -999.00000      -999.00000      -999.00000
       33.479167     0.060450000    0.0026162951    -0.081600000
       33.489583      -999.00000      -999.00000      -999.00000
       33.500000     0.075300000     0.025505294      0.73360000
       33.510417     0.083050000     0.030052038      0.39600000
       33.520833     0.083550000     0.021577535      0.21360000
       33.531250      -999.00000      -999.00000      -999.00000
       33.541667     0.094900000    0.0079195959     -0.46680000
       33.552083      -999.00000      -999.00000      -999.00000
       33.562500     0.064100000    0.0029698485     -0.50773333
       33.572917     0.063866667     0.011095194     -0.25120000
       33.583333     0.058866667    0.0099047127     -0.74560000
       33.593750     0.048333333     0.034200780    -0.075200000
       33.604167     0.057300000    0.0063316664      0.91280000
       33.614583     0.067350000   0.00049497475      0.55440000
       33.625000      -999.00000      -999.00000      -999.00000
       33.635417     0.061800000    0.0029698485    -0.017400000
       33.645833      -999.00000      -999.00000      -999.00000
       33.656250     0.066625000     0.011247037      0.38280000
       33.666667     0.071400000     0.022910260      0.18120000
       33.677083     0.070400000    0.0029698485     -0.28160000
       33.687500      -999.00000      -999.00000      -999.00000
       33.697917     0.056800000    0.0011313708       1.5520000
       33.708333     0.084450000    0.0075660426       1.3728000
       33.718750     0.085400000    0.0064117080    -0.088800000
       33.729167     0.082600000    0.0044844175      0.63200000
       33.739583     0.098566667     0.020378011       1.1952000
       33.750000      0.10750000     0.010761505      0.47253333
       33.760417      -999.00000      -999.00000      -999.00000
       33.770833      0.10130000     0.014566400     -0.50320000
       33.781250      -999.00000      -999.00000      -999.00000
       33.791667     0.086533333    0.0054857391      0.14240000
       33.802083     0.092450000     0.015202796       1.2932000
       33.812500      0.11347500     0.011366141      0.79400000
       33.822917      -999.00000      -999.00000      -999.00000
       33.833333     0.079000000     0.010748023     -0.92460000
       33.843750      -999.00000      -999.00000      -999.00000
       33.854167     0.074950000    0.0086974134       4.5272000
       33.864583      0.14670000     0.062570280       2.6840000
       33.875000      0.13086667     0.082254017       1.5648000
       33.885417      0.17930000     0.077491419      0.30080000
       33.895833      0.13713333     0.069890939      -2.4792000
       33.906250      0.12765000     0.091853171    -0.056533333
       33.916667      -999.00000      -999.00000      -999.00000
       33.927083      0.16205000    0.0027577164    -0.078600000
       33.937500      -999.00000      -999.00000      -999.00000
       33.947917      0.12437500     0.035900174      -1.4236000
       33.958333      0.11155000     0.027647875      -2.5236000
       33.968750     0.071800000    0.0066468037      -2.5824000
       33.979167      -999.00000      -999.00000      -999.00000
