#
#    UT day (days)    tau225         rms tau225       d tau225/dt (1/day)
       82.479167      0.10868333     0.082080629      0.18586667
       82.489583     0.090050000     0.081668711     -0.33520000
       82.500000      0.10170000     0.078291102     -0.47460000
       82.510417     0.080162500     0.077673988      -1.4317714
       82.520833     0.071871429     0.052468299      -1.0014000
       82.531250     0.059300000     0.045674391      0.39097143
       82.541667     0.080016667     0.061038329       1.1074286
       82.552083     0.082371429     0.066920443       1.1373333
       82.562500      0.10371111     0.076784853      0.25508571
       82.572917     0.087685714     0.064469746      0.48053333
       82.583333      0.11372222      0.10919838      0.11348571
       82.593750     0.090050000      0.10614482     -0.43733333
       82.604167      0.10461111      0.12658019       6.3182400
       82.614583      0.22168000      0.21895809       1.3120000
       82.625000      0.13194444      0.14561455      -4.3162971
       82.635417      0.13175714      0.10307817     -0.49435152
       82.645833      0.12164545      0.11247869    -0.073942857
       82.656250      0.13021667      0.10178341      -2.2677818
       82.666667     0.074400000     0.037342291      0.15760000
       82.677083      0.13350000      0.10025888      0.67542857
       82.687500     0.088471429     0.069100138       1.0272000
       82.697917      0.15490000      0.13805681       3.5365714
       82.708333      0.16215000      0.13584238      -1.4276571
       82.718750      0.12515714     0.081326356      -2.2914000
       82.729167      0.11441250     0.069251806      -1.8855429
       82.739583     0.085875000     0.065507813      0.58500000
       82.750000      0.12660000      0.10023999       1.4844000
       82.760417      0.11680000     0.094673333       2.4171429
       82.770833      0.17695714      0.11157272     0.057066667
       82.781250      0.11798889     0.075823289      -1.2129429
       82.791667      0.15168750     0.087721531     -0.38106667
       82.802083      0.11005000     0.088557971      0.85212000
       82.812500      0.16944000      0.11010283      0.23280000
       82.822917      0.11490000     0.070816624     -0.11424000
       82.833333      0.16706000      0.10726051       2.5669333
       82.843750      0.16837778      0.12214415       1.6160914
       82.854167      0.20072857      0.18311148      -1.2730667
       82.864583      0.14185556     0.086557945      -4.7554286
       82.875000      0.10165714     0.064787289      -1.0124667
       82.885417      0.12076250     0.068122430      -1.1355429
       82.895833     0.078000000     0.019404896       4.2290000
       82.906250      0.20886667      0.13756578       3.0987429
       82.916667      0.14255714      0.10776112      -1.6906667
       82.927083      0.17364444      0.12599563       1.8975238
       82.937500      0.18208889      0.12800901      0.70758095
       82.947917      0.18838571      0.11445709       6.9785333
       82.958333      0.32747500      0.60842745      -1.0081143
       82.968750      0.16738333      0.10360026      -9.5425714
       82.979167      0.12867143     0.072195746       1.5333714
       82.989583      0.19932857      0.15117957       2.6035714
       83.000000      0.18291250      0.26745744     -0.83588571
       83.010417      0.18191429      0.14352624      -3.7818000
       83.020833      0.10412500      0.11172458      -2.5950857
       83.031250      0.12785000     0.097065589      0.81160000
       83.041667      0.12103333      0.10204361       2.3969143
       83.052083      0.17778571      0.13045319      0.94613333
       83.062500      0.14074444     0.097867335      -1.6777143
       83.072917      0.14283333     0.087871198      0.69120000
       83.083333      0.15514444      0.11960897     -0.67720000
       83.093750      0.12872500     0.094435537     -0.76341333
       83.104167      0.13924000     0.088548196      -1.5572000
       83.114583     0.096283333     0.074968138     -0.69152000
       83.125000      0.12483333     0.094897369       1.3501333
       83.135417      0.12441111     0.095426719       1.2256000
       83.145833      0.15036667      0.10811541      -1.2629333
       83.156250     0.098100000     0.087602540      -2.9384000
       83.166667     0.089150000     0.075053921    -0.046933333
       83.177083     0.097122222     0.089880473      0.26928000
       83.187500     0.094760000     0.092621936       1.9054933
       83.197917      0.13682000     0.097740266       1.9545600
       83.208333      0.13548000      0.11304580     -0.18960000
       83.218750      0.13287000     0.096429964      -1.0862400
       83.229167      0.11285000     0.088986484      0.37704000
       83.239583      0.14072500      0.10795365     -0.94457143
       83.250000     0.093171429     0.075313804      -1.0489714
       83.260417      0.11887143      0.10360532     -0.31542857
       83.270833     0.086600000     0.095391991      0.68845714
       83.281250      0.13321429      0.11024535      0.88106667
       83.291667      0.10495556     0.091136163     -0.89348571
       83.302083      0.11460000     0.093472820     -0.77930667
       83.312500     0.088720000     0.072883344      -1.3737600
       83.322917     0.085980000     0.081681803      0.45264000
       83.333333     0.098150000     0.091964962       1.5129600
       83.343750      0.11750000     0.089242748       2.1302400
       83.354167      0.14253000      0.12778621     -0.34148571
       83.364583      0.11038571     0.097251640     -0.89642182
       83.375000      0.12385455     0.098208160     -0.10628571
       83.385417      0.10817143     0.094307223      -1.6738182
       83.395833     0.088983333     0.082865540     -0.19748571
       83.406250      0.10405714     0.085322171       1.1672000
       83.416667      0.11330000      0.10836841     -0.40534286
       83.427083     0.095612500     0.079202930       2.3691429
       83.437500      0.16265714      0.10195515     -0.63633333
       83.447917     0.082355556     0.058499319      -2.2851429
       83.458333      0.11505000     0.077389890     0.010666667
       83.468750     0.082577778     0.051600358     0.020640000
       83.479167      0.11548000     0.085708267       1.2448000
       83.489583      0.10851111     0.083591289      0.54736000
       83.500000      0.12688333     0.082438909     -0.48773333
       83.510417     0.098350000     0.075425198     -0.77140000
       83.520833      0.11081250     0.076878800      0.31973333
       83.531250      0.10501111     0.072139733      -1.1270000
       83.541667     0.087333333     0.060685506     -0.12670476
       83.552083      0.10237143     0.072200640     -0.19680000
       83.562500     0.083233333     0.052512310       1.0725714
       83.572917      0.12471667     0.077874499      0.11120000
       83.583333     0.085550000     0.053805071     0.084228571
       83.593750      0.12647143     0.092884619      0.19333333
       83.604167     0.089577778     0.064558535      0.91257143
       83.614583      0.14548333      0.12979142     -0.14893333
       83.625000     0.086475000     0.053544314    -0.071200000
       83.635417      0.14400000     0.069509208       3.8112000
       83.645833      0.16587500      0.12918919     -0.17940000
       83.656250      0.14026250      0.11564476      -1.8900000
       83.666667      0.12650000     0.085569179     -0.22105714
       83.677083      0.13565714     0.093764525       1.7986286
       83.687500      0.16397143      0.10981346     -0.34194286
       83.697917      0.12853333     0.098314285      -3.2324571
       83.708333     0.096628571     0.041323993     -0.44182857
       83.718750      0.11932857     0.062328905      0.93394286
       83.729167      0.11608571     0.065007754     -0.29523810
       83.739583      0.11317778     0.068992043     0.099428571
       83.750000      0.11815714     0.047088068       2.9781333
       83.760417      0.17522222      0.21178448     -0.36754286
       83.770833      0.11050000     0.053933153     -0.88586667
       83.781250      0.15676667     0.093390404       2.9865600
       83.791667      0.17272000      0.10960922      0.55720000
       83.802083      0.16837500      0.10897554       1.6870400
       83.812500      0.20786667      0.14559057       1.1191200
       83.822917      0.19169000      0.13313672       1.0264000
       83.833333      0.22925000      0.18974668      -1.6635200
       83.843750      0.15703333     0.081983626      -3.3408000
       83.854167      0.15965000     0.090950591       2.9861333
       83.864583      0.21924444      0.19861773       11.215886
       83.875000      0.39331429      0.47582813      -2.2666667
       83.885417      0.17202222      0.10855494      -9.0301714
       83.895833      0.20518571      0.19889239       1.3827048
       83.906250      0.20082857      0.26085132       6.3312857
       83.916667      0.33708750      0.49817694      0.26902857
       83.927083      0.20643333      0.14433371      -2.9146000
       83.937500      0.27636667      0.24714325     -0.49668571
       83.947917      0.19608571      0.13714697      -4.5732364
       83.958333      0.18109091      0.13790563      -1.6278857
       83.968750      0.16217143     0.087146576      -1.0939636
       83.979167      0.15830000     0.094215846     -0.28374857
       83.989583      0.15626000     0.092150708      0.74468571
       84.000000      0.17381429      0.14152971     -0.33750857
       84.010417      0.14922857     0.082365723      -1.6342857
       84.020833      0.13976667     0.091025257      0.88868571
       84.031250      0.16774286      0.11824604      -1.2603200
       84.041667      0.11351000     0.053856898      -2.4658286
       84.052083      0.11637143     0.056349910      -1.2382800
       84.062500     0.087712500     0.044281323    -0.030308571
       84.072917      0.11574000     0.061562147      0.61174286
       84.083333      0.10045714     0.059623286       5.3912229
       84.093750      0.22805714      0.22088600       1.3359238
       84.104167      0.12828889     0.097297462      -1.5283429
       84.114583      0.19621667      0.13107341     0.075276190
       84.125000      0.12985714      0.11105003      -1.8872000
       84.135417      0.15690000      0.10412316      -1.2251429
       84.145833      0.10433333     0.091244061     -0.99040000
       84.156250      0.13626667      0.12176169       1.3513143
       84.166667      0.13248571      0.11708590     -0.60020000
       84.177083      0.12376250      0.10502551      -1.8521143
       84.187500     0.093900000     0.021055641      -1.8184667
       84.197917     0.085877778     0.023026060      0.15168000
       84.208333     0.097060000     0.039874340       1.4554667
       84.218750      0.11620000      0.10151001       3.5984914
       84.229167      0.17202857      0.14146788     -0.54240000
       84.239583      0.10490000     0.087470767     -0.87317143
       84.250000      0.15383750      0.13329575   -0.0016000000
       84.260417      0.10486667     0.081037754      0.84780000
       84.270833      0.17150000      0.13975756      0.15245714
       84.281250      0.10804286     0.084048495     -0.51440000
       84.291667      0.16078333      0.13194750      0.27634286
       84.302083      0.11380000     0.095301364     -0.84720000
       84.312500      0.14313333      0.12830337     -0.15565714
       84.322917      0.11055714     0.085814254      -3.0634667
       84.333333     0.079311111     0.021903164      -1.7091429
       84.343750     0.074950000     0.024851459     -0.21973333
       84.354167     0.074733333     0.029267730       11.177760
       84.364583      0.30782000      0.52046297       1.2725333
       84.375000      0.10124444     0.086213153      -7.6953600
       84.385417      0.14750000      0.12533102     -0.27180606
       84.395833     0.095581818     0.075765465       1.0840000
       84.406250      0.17008333      0.14114117       12.218930
       84.416667      0.35014286      0.75678259      -1.4357714
       84.427083      0.14017143      0.13187137      -12.455657
       84.437500     0.090650000      0.10188214      -1.0956952
       84.447917      0.11734444      0.11512235      0.64560000
       84.458333      0.10410000     0.098121761      -1.1344000
       84.468750     0.093711111     0.073124935      -1.4358857
       84.479167     0.074185714     0.022920691      -1.3008000
       84.489583     0.066611111     0.025900842     -0.54771429
       84.500000     0.062775000     0.030770806       1.0746667
       84.510417     0.089000000     0.066395482       2.5191429
       84.520833      0.11525714     0.076382019     -0.39253333
       84.531250     0.080822222     0.057508864    -0.032228571
       84.541667      0.11458571     0.086689089      0.32693333
       84.552083     0.087633333     0.075313345      0.29268571
       84.562500      0.12068333      0.10246265    -0.057828571
       84.572917     0.086428571     0.094725458     -0.82880000
       84.583333      0.10341667     0.080181355     -0.17897143
       84.593750     0.082700000     0.068955058    -0.015200000
       84.604167      0.10310000     0.076074421      0.58260000
       84.614583     0.094837500     0.066119198      -1.1916000
       84.625000     0.078275000     0.019994696     -0.98511429
       84.635417     0.074314286     0.021511580     -0.17160000
       84.645833     0.074700000     0.036463524       5.4873143
       84.656250      0.18863333      0.22815927       2.1612000
       84.666667      0.11972500      0.13617216      -2.5000000
       84.677083      0.13655000      0.11583084     -0.70536000
       84.687500      0.10503000      0.11931747       2.1459429
       84.697917      0.18125714      0.14892633       1.1521600
       84.708333      0.12903333      0.14801343    -0.085942857
       84.718750      0.17946667      0.14638458      -1.2022857
       84.729167      0.10398571      0.10229606      -1.7372000
       84.739583      0.14327500      0.13714052       1.0650857
       84.750000      0.12617500     0.092282822     0.087600000
       84.760417      0.14510000      0.11737708     -0.83240000
       84.770833      0.10883333     0.019911617      -2.4541714
       84.781250     0.093971429     0.029628236     -0.45897143
       84.791667     0.099271429     0.027038473      0.88320000
       84.802083      0.11237143     0.088690637       3.3775714
       84.812500      0.16963750      0.11835880       1.1143714
       84.822917      0.13558750      0.10995370     -0.89086667
       84.833333      0.15107778     0.093344627     -0.48660000
       84.843750      0.12545000     0.077224404       1.5186667
       84.854167      0.18271667      0.10440162       1.6038000
       84.864583      0.15886250      0.13761476      0.65104000
       84.875000      0.19628000      0.12977545     -0.20820000
       84.885417      0.15452500      0.12072723      -2.1482400
       84.895833      0.15152500     0.090172989      -1.3973143
       84.906250      0.12541429     0.022244132      -1.9822286
       84.916667      0.11022857     0.026356638     -0.18908571
       84.927083      0.12147500     0.019464308     -0.18925714
       84.937500      0.10628571     0.022062444       2.6850857
       84.947917      0.17741429     0.097309907       1.8372857
       84.958333      0.14456250      0.11021050       1.3649143
       84.968750      0.20585000      0.18355655      -1.0460400
       84.979167      0.12277000     0.073354225      -1.1146286
       84.989583      0.18262857      0.13282718      0.98201143
       85.000000      0.14322857     0.092954285     -0.40649143
       85.010417      0.17416000      0.13691341       30.640629
       85.020833      0.78157500       1.7826649      -1.2892800
       85.031250      0.14730000      0.12273058      -28.423029
       85.041667      0.18942857      0.13597338      -1.4586000
       85.052083      0.11691250     0.080550099      -4.0363714
       85.062500      0.10533750     0.030440478      -1.3432286
       85.072917     0.088928571     0.031481461     -0.56340000
       85.083333     0.093600000     0.042202749      0.79954286
       85.093750      0.10558571     0.091530768      0.92365714
       85.104167      0.11284286     0.097333051      0.94521905
       85.114583      0.12527778      0.10937899     -0.65365714
       85.125000     0.099225000     0.085541798       1.3966667
       85.135417      0.15437500      0.16676675      0.71720000
       85.145833      0.11416667      0.10145609     -0.41365714
       85.156250      0.14575714      0.12103827     -0.30944000
       85.166667      0.10772000      0.11895334      -1.0016762
       85.177083      0.12488889      0.10600097       1.6317257
       85.187500      0.14171429      0.19970268     -0.83200000
       85.197917      0.10755556     0.077928126      -3.3648000
       85.208333     0.071614286     0.033158681      -1.3364667
       85.218750     0.079712500     0.034276041     -0.71108571
       85.229167     0.056800000     0.028120669       1.4551714
       85.239583      0.11002857      0.13526811       42.489600
       85.250000      0.94200000       2.3766795      -1.0945714
       85.260417     0.087225000     0.088337175      -37.286880
       85.270833      0.16519000      0.25459007      0.37200000
       85.281250     0.094975000      0.11200970     -0.90054857
       85.291667      0.14642857      0.12944280      0.67640000
       85.302083      0.10906667      0.10332165     -0.83382857
       85.312500      0.12905714     0.098210011      0.51120000
       85.322917      0.11971667      0.13515420     -0.25607619
       85.333333      0.12372222      0.11084901      -2.1336000
       85.343750     0.075266667     0.040895705      -2.5760000
       85.354167     0.070055556     0.044043703     -0.42628571
       85.364583     0.066385714     0.037575055     -0.66926667
       85.375000     0.056112500     0.035543432       3.0013714
       85.385417      0.12891429      0.12302506      0.93960000
       85.395833     0.075687500     0.093891220     -0.67568571
       85.406250      0.11483750      0.12104661     -0.13220000
       85.416667     0.072933333     0.095580647     -0.28740000
       85.427083      0.10885000      0.12357427      0.55520000
       85.437500     0.084500000      0.11323757       1.0152000
       85.447917      0.13000000      0.13744194       1.0288000
       85.458333      0.10593333      0.10911188     -0.56460000
       85.468750      0.11823750      0.12303036     -0.19300000
       85.479167      0.10191250     0.091108733      -1.2004286
       85.489583     0.093228571     0.098679071      -1.3884000
       85.500000     0.072987500     0.042895103      -1.6285714
       85.510417     0.059300000     0.035994398     -0.42317143
       85.520833     0.064171429     0.037645616       2.0317714
       85.531250      0.10162857      0.13559278       3.8419714
       85.541667      0.14421250      0.16880206      -1.0375714
       85.552083     0.080012500     0.097656343      -1.2951600
       85.562500      0.11723000      0.14750067      0.38202857
       85.572917     0.087971429      0.10107528       50.571360
       85.583333       1.1708000       2.6194177       1.6436571
       85.593750      0.12221429      0.12322113      -43.138400
       85.604167      0.27208333      0.37287675       2.4887143
       85.614583      0.17406250      0.26115197      -5.0645714
       85.625000      0.16657143      0.15293062      -4.0818000
       85.635417     0.089025000     0.075002243      -3.9572571
       85.645833     0.084128571     0.064787286     0.027600000
       85.656250     0.089600000     0.061520809     -0.69337143
       85.666667     0.069683333     0.036868329       2.5362000
       85.677083      0.14243750      0.13381916       2.3507429
       85.687500      0.11865714      0.10683044      -1.5822000
       85.697917      0.10947500     0.099089033      0.90019048
       85.708333      0.13741111      0.10768100       1.8684000
       85.718750      0.14840000      0.12600888      0.49523810
       85.729167      0.14772857      0.12041414      0.79748571
       85.739583      0.16501429      0.10384590     -0.68617143
       85.750000      0.13343333     0.087776390     -0.42514286
       85.760417      0.15615714     0.091534508     -0.41980000
       85.770833      0.12468750     0.076340056     -0.24480000
       85.781250      0.15105714     0.070911937     -0.57166667
       85.791667      0.11277778     0.030819060      -2.6379429
       85.802083     0.096100000     0.025685988     -0.85059048
       85.812500     0.095057143     0.024751354       1.0896000
       85.822917      0.11880000     0.061620100       1.2980571
       85.833333      0.12210000     0.056854059      0.56586667
       85.843750      0.13058889     0.053694866      0.14346667
       85.854167      0.12508889     0.048607881      0.19893333
       85.864583      0.13473333     0.058235470       1.5106133
       85.875000      0.15656000     0.051603905     -0.62320000
       85.885417      0.12175000     0.048691918      -1.1644800
       85.895833      0.13230000     0.052806013    -0.049200000
       85.906250      0.12072500     0.057258156     -0.75702857
       85.916667      0.11652857     0.051302070      0.78440000
       85.927083      0.13706667     0.048981451      0.15977143
       85.937500      0.11985714     0.059292435     -0.48800000
       85.947917      0.12690000     0.044709870     -0.77154286
       85.958333      0.10378333     0.055484463      0.66994286
       85.968750      0.14085714     0.052248249       1.0256000
       85.979167      0.12515000     0.064050627     -0.37774286
       85.989583      0.13298750     0.051878662      0.89472000
       86.000000      0.14379000     0.055530901      0.15660000
       86.010417      0.13625000     0.062683323      0.56154667
       86.020833      0.15548889     0.052515318      0.65232000
       86.031250      0.14984000     0.063155388     -0.89646667
       86.041667      0.13681250     0.059005047      -2.3450057
       86.052083      0.10098571     0.060291471     -0.85568571
       86.062500      0.11898571     0.045081904    -0.067580952
       86.072917     0.099577778     0.046909135      -1.1809143
       86.083333     0.094383333     0.042742457     -0.60213333
       86.093750     0.087033333     0.052733125     -0.43888000
       86.104167     0.085240000     0.058546289      0.32960000
       86.114583     0.093900000     0.061573777       1.4980800
       86.125000      0.11645000     0.072167132     -0.32976000
       86.135417     0.087030000     0.060486620     -0.76200000
       86.145833      0.10057500     0.061265622      0.37836000
       86.156250     0.094912500     0.056641641      0.83080000
       86.166667      0.11788333     0.047847191     -0.13260000
       86.177083     0.092150000     0.059630387     -0.74457143
       86.187500      0.10237143     0.053539416      0.18685714
       86.197917     0.096042857     0.057047666     0.034438095
       86.208333      0.10308889     0.057157074      0.83494286
       86.218750      0.11343750     0.047977344     -0.30246667
       86.229167     0.096787500     0.059928396      -1.3992857
       86.239583     0.084285714     0.043096265      -1.6074000
       86.250000     0.063300000     0.043017128      0.30228571
       86.260417     0.090583333     0.045808751      0.75960000
       86.270833     0.079125000     0.049397911       1.0491200
       86.281250      0.11244000     0.047417043     0.085800000
       86.291667     0.080912500     0.053443039   0.00021333333
       86.302083      0.11244444     0.048457587      0.72324000
       86.312500     0.095980000     0.056164197     -0.12153333
       86.322917      0.10991250     0.051611666     -0.38592000
       86.333333     0.087940000     0.066192469     -0.52060000
       86.343750     0.099066667     0.059059038      0.16128000
       86.354167     0.091300000     0.055260173      0.52660000
       86.364583      0.11003750     0.060865260      0.32460000
       86.375000     0.098062500     0.055580545      -1.0392857
       86.385417     0.088385714     0.063057366     -0.80597143
       86.395833     0.081271429     0.049133414     -0.78011429
       86.406250     0.072133333     0.046790070     0.054171429
       86.416667     0.082400000     0.042071754       1.1881143
       86.427083     0.096885714     0.086417059       1.5730909
       86.437500      0.11517273     0.084042705      0.85412571
       86.447917      0.11468000      0.11475499       1.0399091
       86.458333      0.13683750      0.11023432     -0.71024000
       86.468750     0.099883333      0.10745310      0.11202857
       86.479167      0.13917143      0.15523721    -0.055000000
       86.489583     0.098737500      0.13294235     -0.80562857
       86.500000      0.12238750      0.12330840     -0.22800000
       86.510417     0.093987500     0.088819455      0.97568571
       86.520833      0.14271429      0.13191198      -1.1760000
       86.531250     0.069487500     0.041501616      -4.0038857
       86.541667     0.059300000     0.041355773     0.025200000
       86.552083     0.070012500     0.039451179    -0.082400000
       86.562500     0.057583333     0.035120730       3.5365636
       86.572917      0.14369091      0.16634819       2.4392000
       86.583333      0.10840000      0.12864575     -0.62409697
       86.593750      0.13068889      0.11313740      0.54048000
       86.604167      0.11966000      0.12610340      0.87413333
       86.614583      0.14890000      0.12842958    -0.074880000
       86.625000      0.11810000      0.13902620     -0.64106667
       86.635417      0.13554444      0.12797390    -0.019885714
       86.645833      0.11768571      0.12531202       1.7060667
       86.656250      0.17108750      0.15499936       1.5636857
       86.666667      0.15026250      0.16023622      -1.8494571
       86.677083      0.13255714      0.16051372      -2.7081429
       86.687500     0.093842857     0.059302750      -2.3163429
       86.697917     0.084300000     0.051011293      0.12594286
       86.708333     0.096466667     0.047336376       1.7540571
       86.718750      0.12084286      0.12001939       2.2584727
       86.729167      0.14351818      0.11680633      0.68914286
       86.739583      0.13520000      0.14711230       2.3343273
       86.750000      0.19215000      0.16377496     -0.18560000
       86.760417      0.13133333     0.089557103      -1.9121143
       86.770833      0.15231429      0.12534742     -0.20388571
       86.781250      0.12708571      0.10337080     -0.70201905
       86.791667      0.13768889      0.13120138      0.27017143
       86.802083      0.13271429     0.088532262      0.69833333
       86.812500      0.15223750      0.13934196      -1.3488000
       86.822917      0.10461429     0.038049416      -3.1848857
       86.833333     0.085885714     0.037811745      0.52891429
       86.843750      0.11563333     0.028649026      0.20160000
       86.854167     0.090085714     0.041300744       2.1161600
       86.864583      0.15972000      0.11743228       1.2432857
       86.875000      0.11598750     0.089220985      0.34584000
       86.885417      0.16692500     0.092829948       1.6940400
       86.895833      0.15128000     0.099604302      0.90462857
       86.906250      0.18577143      0.13100895     -0.30464000
       86.916667      0.14493333      0.13908288      -1.7996952
       86.927083      0.14827778      0.10452233     -0.42262857
       86.937500      0.13612857     0.093497713      0.87680000
       86.947917      0.16654444      0.12196434      0.57188571
       86.958333      0.14804286     0.088798590      -1.5093333
       86.968750      0.13510000     0.087926008      -1.8932571
       86.979167      0.10860000     0.045669903      -1.1417143
       86.989583      0.11131429     0.050245512      0.10320000
       87.000000      0.11075000     0.040766373       5.3430857
       87.010417      0.22262857      0.32957181       7.3437818
       87.020833      0.26374545      0.34830256       1.1234286
       87.031250      0.24603333      0.35481351       2.7266182
       87.041667      0.32055000      0.39970634     -0.53760000
       87.052083      0.23483333      0.36014772      -1.0716000
       87.062500      0.29822500      0.41159555      -2.6350000
       87.072917      0.17993750      0.31800163      0.40500000
       87.083333      0.30666250      0.40633709      0.79440000
       87.093750      0.19648750      0.31263980       2.2701429
       87.104167      0.35395714      0.41839207     -0.36580000
       87.114583      0.18886667      0.29481359      -11.903863
       87.125000      0.10596000     0.055107876      -4.6112000
       87.135417     0.092800000     0.058038854     -0.26848000
       87.145833      0.10036667     0.048464241       4.3219200
       87.156250      0.18284000      0.27914092       6.3890286
       87.166667      0.23347143      0.32575116       4.1083200
       87.177083      0.26843000      0.36943161     0.014171429
       87.187500      0.23376667      0.36094455       2.0762743
       87.197917      0.31168571      0.44547614    -0.047360000
       87.208333      0.23278000      0.40864506     -0.51111429
       87.218750      0.30103750      0.41130865     -0.69366857
       87.229167      0.21832857      0.33240114      0.78273333
       87.239583      0.31734444      0.37087743      0.62880000
       87.250000      0.23142857      0.32700295      -4.0893333
       87.260417      0.23215000      0.30284056      -6.7289143
       87.270833     0.091242857     0.060897697      -5.3496000
       87.281250      0.12070000     0.065904072     -0.13225714
       87.291667     0.088487500     0.052460882       4.6908000
       87.302083      0.21842500      0.30561734       8.4774000
       87.312500      0.26510000      0.37193879      0.94988571
       87.322917      0.23821429      0.32763822       2.5858286
       87.333333      0.31897143      0.44146936      -1.1710857
       87.343750      0.21381667      0.36849765     -0.49440000
       87.354167      0.30867143      0.44740717     -0.15508571
       87.364583      0.21058571      0.33692575       2.6763429
       87.375000      0.36442857      0.41350367     0.051685714
       87.385417      0.21166250      0.30784865     -0.96017143
       87.395833      0.34442500      0.38503147      -5.3196000
       87.406250      0.10083750     0.050504510      -10.241520
       87.416667      0.13106000     0.067747827    -0.058800000
       87.427083     0.099612500     0.063944852     -0.90870857
       87.437500      0.11212857     0.078741808       4.8252000
       87.447917      0.20013750      0.31397154       8.2263086
       87.458333      0.28351000      0.36430150   -0.0066000000
       87.468750      0.20000000      0.31304564       1.7295771
       87.479167      0.31954286      0.44092212      0.40800000
       87.489583      0.20850000      0.37127024     -0.42651429
       87.500000      0.31065714      0.44616510      0.36205714
       87.510417      0.21604286      0.33463633      -4.9385143
       87.520833      0.20777143      0.33839960      -4.2555429
       87.531250      0.12738571     0.076051659      -3.8402286
       87.541667      0.12776667     0.062459896     0.080228571
       87.552083      0.12905714     0.074896258      -1.0091429
       87.562500      0.10674286     0.065635480     0.059657143
       87.572917      0.13030000     0.080419649      0.19474286
       87.583333      0.11080000     0.078864842      0.25980000
       87.593750      0.13571250     0.096869757      0.63565714
       87.604167      0.12404286     0.093460738     -0.63420000
       87.614583      0.12250000     0.089350411       45.303543
       87.625000       1.0678667       2.3842765       79.646400
       87.635417       1.7818000       2.8368452       2.1024000
       87.645833       1.1116667       2.3678892      -10.681800
       87.656250       1.5592625       2.7001871      -11.942600
       87.666667      0.86286250       2.0498055      -21.607800
       87.677083       1.1091000       2.3643109      -33.469286
       87.687500      0.16558571     0.072939071      -45.761600
       87.697917      0.15573333     0.080492476      -1.0086857
       87.708333      0.14457143     0.069016006     -0.72400000
       87.718750      0.14065000     0.083266530     -0.58962857
       87.729167      0.13228750     0.074997570      -1.2113143
       87.739583      0.11541429     0.071013647       33.592440
       87.750000      0.83213000       1.7627776       34.439914
       87.760417      0.83291250       1.9636240       17.860320
       87.770833       1.2042200       2.5079229       31.345800
       87.781250       1.4859500       2.5947627     -0.35904000
       87.791667       1.1967400       2.5116294      0.57300000
       87.802083       1.4978875       2.5878851      -41.137920
       87.812500      0.33970000      0.29359476      -61.649000
       87.822917      0.21353333      0.22398269       35.404114
       87.833333       1.0772857       2.1542647      -3.5314000
       87.843750      0.13996250     0.064850200      -45.761714
       87.854167      0.12391667     0.064589981      0.14922857
       87.864583      0.14307143     0.078612313      0.46342857
       87.875000      0.13357143     0.064287887       30.608838
       87.885417      0.78075556       1.8419411       37.038771
       87.895833      0.90521250       1.9478609      -28.026667
       87.906250      0.19686667      0.15301797      -39.231000
       87.916667     0.087900000     0.048879307       29.240000
       87.927083      0.80603333       1.5193609       3.1192000
       87.937500      0.15288333      0.14811407      -24.319086
       87.947917      0.29938571      0.29083031       19.817943
       87.958333      0.56575714      0.99513464      -4.8609143
       87.968750      0.19811667      0.11766705      -19.328229
       87.979167      0.16308571     0.054536484      -3.3464000
       87.989583      0.12840000     0.058918350     -0.53211429
       88.000000      0.15200000     0.076757540       6.2947200
       88.010417      0.25954000      0.24418755       6.3450000
       88.020833      0.28418750      0.34275897      -5.4307200
       88.031250      0.14640000     0.097040335      0.14460000
       88.041667      0.28720000      0.26099520      0.77952000
       88.052083      0.16264000      0.11562086      -8.6640000
       88.062500      0.10670000     0.053562225      -3.4080000
       88.072917     0.091640000     0.053112174       2.0390400
       88.083333      0.14918000      0.13665916      -1.4870400
       88.093750     0.060660000     0.011639716      -1.4380800
       88.104167      0.11922000      0.14328022       4.8890057
       88.114583      0.16251429      0.13750174     -0.29307429
       88.125000      0.11311429     0.053544107      -3.2254857
       88.135417     0.095316667     0.057996187      0.18994286
       88.145833      0.11707143     0.067723130       1.6440000
       88.156250      0.12956667      0.10290545      0.15497143
       88.166667      0.12030000     0.065131998     -0.56480000
       88.177083      0.11780000     0.070699128     -0.24120000
       88.187500      0.11527500     0.066035245     -0.19600000
       88.197917      0.11371667      0.10434093     -0.83688000
       88.208333     0.097840000     0.043074389     -0.27632000
       88.218750      0.10796000     0.077228317     -0.75552000
       88.229167     0.082100000     0.035477411       2.0755200
       88.239583      0.15120000     0.096075508       1.1448000
       88.250000      0.10595000     0.069886558      -1.4338286
       88.260417      0.12132857     0.068293746     -0.24240000
       88.270833      0.10090000     0.068574281     -0.28320000
       88.281250      0.11542857     0.075059281      -1.0772571
       88.291667     0.078457143     0.062430785     -0.26948571
       88.302083      0.10981429     0.070314044      0.20425714
       88.312500     0.082712500     0.061959006      0.27977143
       88.322917      0.11564286     0.072192379     0.049200000
       88.333333     0.083737500     0.067431678      -1.0364571
       88.343750     0.094050000     0.066566741      -1.1509200
       88.354167     0.059760000     0.029903060      -1.2672000
       88.364583     0.067650000     0.035142614     -0.36448000
       88.375000     0.052166667     0.016121001      0.49488000
       88.385417     0.077960000     0.079574481       2.1972571
       88.395833     0.097942857     0.083973763      0.73728000
       88.406250     0.093320000     0.087953067      0.80640000
